"longitude","latitude","abd"
-117.2044674,52.7101108,0.000170464066167243
-117.7458092,52.47030443,0.0103521971079816
-117.3521503,52.47030443,0.0493774030038106
-116.9584915,52.47030443,0.0295098111268323
-116.5648326,52.47030443,0.00197544044606954
-118.2833353,52.23049807,0.000323907630985663
-117.8918063,52.23049807,0.00087709378582464
-117.5002773,52.23049807,0.0125311131221465
-117.1087483,52.23049807,0.0822943868408468
-116.7172193,52.23049807,0.0469016041869144
-116.3256903,52.23049807,0.0145910822803781
-118.0382886,51.99069171,0.00343196187692294
-117.6488598,51.99069171,0.0210423751469309
-117.259431,51.99069171,0.0330816101671499
-116.8700022,51.99069171,0.0317047261069898
-116.4805733,51.99069171,0.0536318521926105
-116.0911445,51.99069171,0.0297551100935129
-115.7017157,51.99069171,0.000925611021223685
-117.4105515,51.75088535,0.0103050754613881
-117.0231937,51.75088535,0.0277854594982148
-116.6358359,51.75088535,0.0295899281128032
-116.2484781,51.75088535,0.0435475566129153
-115.8611203,51.75088535,0.0414437014183026
-115.4737625,51.75088535,0.00572690173980715
-116.791491,51.51107899,0.00643220739667553
-116.4061755,51.51107899,0.0157303376474969
-116.0208601,51.51107899,0.0375722580072521
-115.6355447,51.51107899,0.0337754918896951
-115.2502293,51.51107899,0.00273350286342418
-116.5642499,51.27127263,0.00173344763550687
-116.1809488,51.27127263,0.0167402739088563
-115.7976477,51.27127263,0.0140268956145032
-115.4143465,51.27127263,0.0215024876199062
-115.0310454,51.27127263,0.0055870344196006
-114.6477443,51.27127263,0.00309486319577413
-116.3413999,51.03146627,0.00409801094430081
-115.9600854,51.03146627,0.0352861518706165
-115.578771,51.03146627,0.0212909484619954
-115.1974565,51.03146627,0.00828523783067702
-114.8161421,51.03146627,0.00173711375032788
-112.5282554,51.03146627,0.00260305879200824
-112.146941,51.03146627,0.0234634134268877
-111.7656265,51.03146627,0.0277461591061286
-111.3843121,51.03146627,0.00642720001412996
-111.0029976,51.03146627,0.000645357766284365
-116.1228717,50.7916599,0.00134022900940943
-115.7435168,50.7916599,0.0251800078628696
-115.364162,50.7916599,0.0221856573015553
-114.9848071,50.7916599,0.0206028673286941
-114.6054523,50.7916599,0.00149907070836962
-113.0880328,50.7916599,0.00235888770765014
-112.708678,50.7916599,0.00617886948247022
-112.3293231,50.7916599,0.001513931871375
-111.9499683,50.7916599,0.0199840065710996
-111.5706134,50.7916599,0.0618788695714317
-111.1912586,50.7916599,0.0958440225897612
-110.8119037,50.7916599,0.0584563465864591
-110.4325489,50.7916599,0.0137844553873248
-110.053194,50.7916599,0.000846270566137695
-115.9085981,50.55185354,0.000167282512438831
-115.5311762,50.55185354,0.0151245761254933
-115.1537544,50.55185354,0.0212325123682445
-114.7763325,50.55185354,0.0266221123555714
-114.3989106,50.55185354,0.000826189508622994
-112.8892231,50.55185354,0.00727088472329464
-112.5118012,50.55185354,0.0216846789046245
-112.1343793,50.55185354,0.0237176775999657
-111.7569575,50.55185354,0.0536280416184152
-111.3795356,50.55185354,0.138843534364349
-111.0021137,50.55185354,0.129184655282077
-110.6246918,50.55185354,0.0906105187691389
-110.2472699,50.55185354,0.0338141647269767
-109.8698481,50.55185354,0.00859482254881726
-109.4924262,50.55185354,0.000181804614900424
-116.4495437,50.31204718,0.00206604078247519
-116.0740287,50.31204718,0.00157004941451533
-115.6985136,50.31204718,0.00339892179213291
-115.3229986,50.31204718,0.01292021583245
-114.9474835,50.31204718,0.0220267497973267
-114.5719685,50.31204718,0.00705933760183625
-114.1964534,50.31204718,0.0035420652689957
-113.8209384,50.31204718,6.60913716681325e-05
-113.0699083,50.31204718,0.000660708320534591
-112.3188782,50.31204718,0.0275140454200598
-111.9433631,50.31204718,0.0275274523501765
-111.5678481,50.31204718,0.121342079247704
-111.192333,50.31204718,0.148228645678456
-110.816818,50.31204718,0.121381444383081
-110.4413029,50.31204718,0.123953691071285
-110.0657879,50.31204718,0.0258051413231616
-109.6902728,50.31204718,0.00785272013642648
-109.3147578,50.31204718,0.00387569729433147
-120.7234289,50.07224082,0.000343616119290812
-120.349795,50.07224082,0.000454358935491268
-119.9761611,50.07224082,0.000977197437761497
-116.613456,50.07224082,0.000525688757275478
-116.2398221,50.07224082,0.00192137293674887
-115.8661882,50.07224082,0.000413652274110412
-115.4925542,50.07224082,0.00642960364114691
-115.1189203,50.07224082,0.00623075593040148
-114.7452864,50.07224082,0.00888888637296581
-114.3716525,50.07224082,0.00274081953031651
-113.9980186,50.07224082,0.00813109190680657
-113.6243847,50.07224082,0.00501898754535433
-113.2507508,50.07224082,0.000544437224024526
-112.8771169,50.07224082,0.000570522783104151
-112.503483,50.07224082,0.00333957792710234
-112.1298491,50.07224082,0.0403602181999561
-111.7562152,50.07224082,0.0555055864110224
-111.3825813,50.07224082,0.0749743247749508
-111.0089474,50.07224082,0.0903543622822876
-110.6353135,50.07224082,0.0675845053886235
-110.2616796,50.07224082,0.126050868470162
-109.8880457,50.07224082,0.111332903622048
-109.5144118,50.07224082,0.0940969043829782
-109.1407779,50.07224082,0.0345192275821564
-120.8673275,49.83243446,1.98759958527106e-05
-116.4059916,49.83243446,9.21444678242341e-05
-116.0342136,49.83243446,0.000976411285373666
-115.6624356,49.83243446,0.000386845859603126
-115.2906576,49.83243446,0.0042256398299988
-114.9188797,49.83243446,0.00859175876460471
-114.5471017,49.83243446,0.00699911397090163
-114.1753237,49.83243446,0.013847889504437
-113.8035457,49.83243446,0.0126879802815377
-113.4317677,49.83243446,0.00274587101420119
-113.0599897,49.83243446,0.00186606187598728
-112.6882117,49.83243446,0.00109633397783527
-112.3164337,49.83243446,0.0102293823880922
-111.9446558,49.83243446,0.00486357805630876
-111.5728778,49.83243446,0.0186328850266292
-111.2010998,49.83243446,0.021076415016195
-110.8293218,49.83243446,0.0102026263837401
-110.4575438,49.83243446,0.0216932958844951
-110.0857658,49.83243446,0.035712399666254
-109.7139878,49.83243446,0.0601985418363246
-109.3422099,49.83243446,0.0651133873687676
-108.9704319,49.83243446,0.019054865578441
-108.5986539,49.83243446,0.000355825619603446
-120.6419661,49.5926281,0.00366314465117343
-119.9020723,49.5926281,0.00332511536691602
-119.5321255,49.5926281,0.00257734733981904
-119.1621786,49.5926281,0.00138772585725888
-116.5725505,49.5926281,5.08839413169049e-06
-116.2026036,49.5926281,6.38025404796053e-05
-115.8326568,49.5926281,0.00174834141947204
-115.4627099,49.5926281,0.00150472625208098
-115.092763,49.5926281,0.00304038515886271
-114.7228162,49.5926281,0.0120066294538004
-114.3528693,49.5926281,0.00633904228716698
-113.9829224,49.5926281,0.0206294242780083
-113.6129756,49.5926281,0.0258873709137434
-113.2430287,49.5926281,0.00246727055797644
-112.8730818,49.5926281,0.00106480408538568
-112.503135,49.5926281,0.00397224588557085
-112.1331881,49.5926281,0.00146136305119823
-111.7632412,49.5926281,0.00433151167583373
-111.3932944,49.5926281,0.00664090743996547
-111.0233475,49.5926281,0.119111140843187
-110.6534006,49.5926281,0.116294972558691
-110.2834538,49.5926281,0.0524333309834422
-109.9135069,49.5926281,0.0611981353429261
-109.54356,49.5926281,0.109325784541355
-109.1736132,49.5926281,0.0467120563752978
-108.8036663,49.5926281,0.0138214557827291
-108.4337194,49.5926281,0.0483445611164653
-108.0637726,49.5926281,0.068404142006883
-107.6938257,49.5926281,0.00883082219482429
-119.6846326,49.35282174,0.0405452987098707
-115.6350914,49.35282174,2.90953417341345e-05
-115.2669513,49.35282174,0.00133954552890461
-114.8988112,49.35282174,0.00184043831654534
-114.530671,49.35282174,0.0115355081580426
-114.1625309,49.35282174,0.0139628416397151
-113.7943908,49.35282174,0.00906948791553448
-113.4262507,49.35282174,0.00489548199652483
-113.0581106,49.35282174,0.0122366228635417
-112.6899705,49.35282174,0.00852144637911306
-112.3218303,49.35282174,0.000892586856508932
-111.9536902,49.35282174,0.0231796023046233
-111.5855501,49.35282174,0.0167082987887106
-111.21741,49.35282174,0.0220499387645025
-110.8492699,49.35282174,0.19157996349903
-110.4811298,49.35282174,0.31460712796006
-110.1129897,49.35282174,0.263250388896336
-109.7448495,49.35282174,0.250444359680827
-109.3767094,49.35282174,0.195759183650411
-109.0085693,49.35282174,0.115488901554423
-108.6404292,49.35282174,0.0209592534270852
-108.2722891,49.35282174,0.108438961712674
-107.904149,49.35282174,0.218651854105887
-107.5360089,49.35282174,0.294559973443592
