"longitude","latitude","Sparse.Herbaceous.PLAND","Open.Forests.PLAND","Barren.PLAND","Urban.PLAND","Herbaceous.Croplands.PLAND","Sparse.Forests.PLAND","Evergreen.Needleleaf.Forests.PLAND","Dense.Herbaceous.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Herbaceous.Wetlands.PLAND","Sparse.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Deciduous.Broadleaf.Forests.PLAND","Dense.Shrublands.PLAND"
-117.2044674,52.7101108,0.0227602267047344,0.192204889616331,0.104649579070338,-0.921262565537618,-0.328814945083498,-0.0512817173166137,0.492650226536924,0.0313693885111599,-0.000234040294509647,-3.09841034291814e-06,-1.21939376845611e-06,1.44850902106383e-06,1.13328013845071e-06,1.45017131317783e-06
-117.7458092,52.47030443,0.103501265898745,0.353520651287451,0.200956387987624,-0.921262565537618,-0.328814945083498,0.0195652670293395,0.368726252369726,0.0233211589891717,-0.000234040294509647,4.26279370789256e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-117.3521503,52.47030443,0.121743149097951,0.295552603297216,0.171218748219109,-0.921262565537618,-0.328814945083498,-0.0274517808948022,0.253981869467294,0.0323402487975276,-0.000234040294509647,4.23810587727401e-06,-1.2193937672458e-06,1.44849619077518e-06,1.13328013845071e-06,1.45017131317783e-06
-116.9584915,52.47030443,-0.0476321872470315,-0.385047518775767,0.439898543312394,-0.921262565537618,-0.328814945083498,-0.0630208265225047,-0.0480811884946789,0.0256633068438984,-0.000234040294509647,-3.5594728877869e-06,-1.21939352799316e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.5648326,52.47030443,0.521811394483546,0.138309743709042,-0.255427995026924,-0.921262565537618,-0.328814945083498,-0.0641157146863016,0.155581138928613,0.0168298255728709,-0.000233470527129873,-4.54887038076614e-07,-1.21939367056963e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-118.2833353,52.23049807,0.395343529557843,0.203704126947133,-0.0539974772306012,-0.921262565537618,-0.328814945083498,0.0812202758492843,0.502949663394066,0.0269639203811369,-4.42731414289994e-05,3.74191664293185e-06,-1.2193937912348e-06,1.44882111187467e-06,1.130799800958e-06,1.45017131317783e-06
-117.8918063,52.23049807,0.666537920850044,-0.663886047651766,0.207354936430375,-0.921262565537618,-0.328814945083498,-0.0155639630801417,-0.289576953723991,0.0139628384628204,-0.000233470527129873,1.14665500854847e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-117.5002773,52.23049807,0.500445529744183,-0.500509125237184,0.423480627798904,-0.921262565537618,-0.328814945083498,-0.0504582113327033,-0.257404782601235,0.0139628384628204,-0.000234040294509647,4.18208349247225e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-117.1087483,52.23049807,0.153470802302467,-0.0323207759045384,0.46318528705664,-0.921262565537618,-0.328814945083498,-0.0425938636396302,-0.240153972961892,0.0250066876298561,-0.000234040294509647,2.23831385452308e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.7172193,52.23049807,0.00314198285100627,0.155679606258902,0.0445577448424598,-0.921262565537618,-0.328814945083498,-0.0523087035061497,0.509563607363063,0.028069701780105,-0.000234040294509647,9.71800956410829e-07,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.3256903,52.23049807,0.206602209381165,-0.00584079983260457,-0.2339481365636,-0.921262565537618,-0.328814945083498,-0.0633868985360207,0.0293807004157753,0.0166733877275974,-0.000234040294509647,-2.52073575244201e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-118.0382886,51.99069171,0.612175470791935,0.315517375433664,-0.325626248063811,-0.921262565537618,-0.328814945083498,-0.0122182413809651,0.0473616013065947,0.0224712500890937,-3.0393307920824e-05,4.21709748297335e-06,-1.2193937912348e-06,1.44882111187467e-06,8.43693404054192e-07,1.45017131317783e-06
-117.6488598,51.99069171,0.396486254881599,0.116564053079738,0.160557525229462,-0.921262565537618,-0.328814945083498,0.0213175548895511,0.384193370968055,0.0322267766070379,-0.000189193858527591,1.62165472136526e-06,-1.2193937912348e-06,1.44882111187467e-06,1.12782177970375e-06,1.44941998306132e-06
-117.259431,51.99069171,0.443036703603386,-0.549511067060686,0.35751582921425,-0.921262565537618,-0.328814945083498,-0.0455259163433203,-0.135574781871491,0.025898288399899,-0.000216164888244104,4.17508069437203e-06,-1.2193937912348e-06,1.44882111187467e-06,1.12337694445701e-06,1.45017131317783e-06
-116.8700022,51.99069171,0.2548273576801,-0.00644483749886687,0.306755215185019,-0.921262565537618,-0.328814945083498,-0.0455259163433203,0.406742349730098,0.0270824398872383,-0.000234040294509647,4.80848610671924e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.4805733,51.99069171,0.00131221385849687,-0.11324940784117,0.215709146170444,-0.921262565537618,-0.328814945083498,-0.0520017413565857,0.0554963363395163,0.0378983664799276,-0.000234040294509647,5.05953499040861e-07,-1.2193937912348e-06,1.4480738976154e-06,1.13328013845071e-06,1.45017131317783e-06
-116.0911445,51.99069171,0.0395412050818932,0.418882619330807,-0.308575278477007,-0.921262565537618,-0.328814945083498,-0.0423396377109032,0.487393182498875,0.0368004539219181,-0.000234040294509647,-3.54342322412345e-06,-1.2193937672458e-06,1.44562294704835e-06,1.13328013845071e-06,1.45017131317783e-06
-115.7017157,51.99069171,0.669796998403043,0.416772201143534,-0.465514778036585,-0.921262565537618,-0.328814945083498,-0.0608948185131978,0.261895700107872,0.0121943304323194,-0.000234040294509647,-3.938504719836e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-117.4105515,51.75088535,0.410177249098841,0.407790351902096,-0.119047455988462,-0.921262565537618,-0.328814945083498,0.0133922882543626,0.467097038769713,0.0288968200917941,-0.000222577097196777,4.32306764214277e-06,-1.2193937912348e-06,1.44882111187467e-06,1.130799800958e-06,1.44941998306132e-06
-117.0231937,51.75088535,0.441910952609559,0.122089760429451,0.29719162843128,-0.921262565537618,-0.328814945083498,-0.0250602171020571,0.154818532211724,0.0215964096967091,-0.000166648479963584,1.9205459885842e-07,-1.2193937912348e-06,1.4487548684315e-06,1.13319579934545e-06,1.44653744881684e-06
-116.6358359,51.75088535,0.284871618867329,0.0516508118215588,0.418575524219311,-0.921262565537618,-0.328814945083498,0.000504227841707894,-0.230450202625217,0.0209956072420589,-0.000234040294509647,3.52624377417994e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.2484781,51.75088535,0.0628597079722729,0.0024339759424417,0.454305030792977,-0.921262565537618,-0.328814945083498,-0.0374041631527926,-0.251462789005124,0.0270824398872383,-0.000234040294509647,5.96317369407875e-07,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.8611203,51.75088535,0.0467629142548453,0.366275809319264,0.0850579560278715,-0.921262565537618,-0.328814945083498,-0.0537226304310426,0.205597388454741,0.0355065149178748,-0.000234040294509647,-2.31203667687652e-06,-1.21939376845611e-06,1.44875807547641e-06,1.13328013845071e-06,1.45017131317783e-06
-115.4737625,51.75088535,0.637125307140456,0.377669045688023,-0.461333635684615,-0.921262565537618,-0.328814945083498,-0.0573957164388837,0.28379835454538,0.0266084314731766,-0.000233470527129873,-9.04993985625892e-07,-1.2193937912348e-06,1.44804502614613e-06,1.13328013845071e-06,1.45017131317783e-06
-116.791491,51.51107899,0.350696260044246,0.381020769936566,-0.0558768687928102,-0.921262565537618,-0.328814945083498,-0.0101688677710075,0.293062257180167,0.0263715594061857,-0.000199191438640237,7.88163388092723e-07,-1.2193937912348e-06,1.44882111187467e-06,1.13319579934545e-06,1.45017131317783e-06
-116.4061755,51.51107899,0.361000232599558,0.287373543089042,0.161274110916211,-0.920589319781119,-0.328814945083498,-0.0162204625714712,0.476177739373201,0.0229710074125655,-0.000231254230354886,3.00929975167718e-06,-1.2193937912348e-06,1.44882111187467e-06,1.130799800958e-06,1.45017131317783e-06
-116.0208601,51.51107899,0.104342290054547,0.131173484094128,0.165551051666606,-0.921262565537618,-0.328814945083498,0.0566271364539285,-0.00842741620100247,0.034701249698472,-0.000234040294509647,7.88163388092723e-07,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.6355447,51.51107899,-0.0199357912663058,0.205212322458951,-0.0163380837599144,-0.921262565537618,-0.328814945083498,-0.0484852035279035,0.479799343106846,0.0347371132573458,-0.000234040294509647,-2.47444977870308e-06,-1.2193937912348e-06,1.44740135155412e-06,1.13328013845071e-06,1.45017131317783e-06
-115.2502293,51.51107899,0.695359592592396,0.36298587425371,-0.464185204653778,-0.921262565537618,-0.328814945083498,-0.0584101074528222,0.147408579347262,0.0136395135945376,-0.000200316445568894,1.05886699577954e-06,-1.21939352799316e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.5642499,51.27127263,0.364222615047397,0.388779777315445,-0.123931532164702,-0.921262565537618,-0.328814945083498,0.0373315669568381,0.360511098384329,0.0189250907649683,-0.000143822959889602,1.38475549979053e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-116.1809488,51.27127263,0.174279619980939,0.402406257013969,0.196777965553721,-0.921262565537618,-0.328814945083498,0.00197936598570206,0.410563466127652,0.0228168833082453,-0.000234040294509647,-6.78115944720237e-07,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.7976477,51.27127263,0.313070084985488,0.343653428727151,-0.260566955368154,-0.921262565537618,-0.328814945083498,-0.0331457012286716,0.257233413900014,0.0193498974910454,-0.000234040294509647,2.19144090548387e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.4143465,51.27127263,0.0164254740967772,0.386573970312598,-0.30047478435629,-0.921262565537618,-0.328814945083498,-0.00313081505289629,0.512947734443233,0.0308480741890686,-0.000127815905248997,1.31221977884559e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.0310454,51.27127263,0.510123821960796,0.412475553948796,-0.400668077914697,-0.921262565537618,-0.328553347298002,-0.0148998062984365,0.284827676867988,0.036630830510195,0.000209050117486444,2.31943274468966e-06,-1.2193937912348e-06,1.44882111187467e-06,1.10977131686634e-06,1.45017131317783e-06
-114.6477443,51.27127263,0.745750562500994,0.328819138577598,-0.465533041674315,-0.511399758197044,0.2356975364302,-0.0633868985360207,0.416694354872898,0.0282456225072129,0.000299238438422624,-3.938504719836e-06,-1.2193937912348e-06,1.44882111187467e-06,1.12807125303894e-06,1.45017131317783e-06
-116.3413999,51.03146627,0.644548516777259,0.317867455984203,-0.454740954089962,-0.921262565537618,-0.328814945083498,-0.0208697767163272,0.0137697126865092,0.0186821525272885,-0.000234040294509647,1.53574620903581e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.9600854,51.03146627,0.023478662374293,0.38030448890282,-0.0773830521252588,-0.921262565537618,-0.328814945083498,0.0117707357030479,-0.404718123414047,0.0422850473294047,-0.000234040294509647,-3.12771050244723e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
-115.578771,51.03146627,0.0819075387502809,0.393219487369074,-0.261228863599162,-0.921262565537618,-0.328814945083498,0.0406525687749226,0.289476655077811,0.0335557388732066,-0.000233498028642413,-2.52073575244201e-06,-1.2193937912348e-06,1.44882111187467e-06,1.13328013845071e-06,1.45017131317783e-06
