"longitude","latitude","Dense.Herbaceous.PLAND","Sparse.Forests.PLAND","Sparse.Shrublands.PLAND","Evergreen.Needleleaf.Forests.PLAND","Herbaceous.Wetlands.PLAND","Open.Forests.PLAND","Herbaceous.Croplands.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Barren.PLAND","Shrubland.Grassland.Mosaics.PLAND","Urban.PLAND"
-118.6328384,47.67417721,0.0337463494672265,-0.118404087214539,0,0,0,0,0.0174923247603553,0,0,0,0,0,2.12688528198942e-07
-118.2766972,47.67417721,0.0311261386800468,-0.10898106251327,0,0,0,0,0.0166423993855309,0,0,0,0,0,1.89930367627897e-07
-117.920556,47.67417721,0.00299983641307029,-0.00831193626378171,0,0,0.0025818624546454,-0.00230728220272387,0.0019152132216803,0,5.55929838293196e-08,0,0,0,7.6346540996482e-09
-117.5644148,47.67417721,-0.000931170338142276,-0.000265869975848146,0,-0.00069506035338942,0.000422514251707786,-0.000185318122330453,1.22641534135689e-06,-0.000223081554707669,8.16705508159958e-09,0,-2.11709775330013e-10,0,-5.51115891351714e-09
-112.9345793,47.67417721,-7.48008255937895e-06,1.71012035647765e-05,0,1.50797039540242e-05,4.27618789853981e-06,3.84523015430816e-06,0,0,1.37721274171181e-10,0,-3.61853654672111e-12,0,0
-112.5784381,47.67417721,-3.1659059014858e-05,-0.000118921960775448,0,-0.000111463199645474,6.21419294916023e-05,-1.55058778692737e-05,-1.21384552878518e-05,0,1.1591747537011e-09,0,-3.60729785011374e-11,0,0
-112.2222969,47.67417721,0.000121112438792637,0,0,0,8.21173376961369e-05,-9.32812334659643e-05,1.00682347801922e-05,0,2.23307910172437e-09,0,-6.56217518151137e-11,0,0
-111.8661557,47.67417721,2.99472970554534e-05,0,0,0,1.60883362159397e-05,0,1.56732431618353e-05,0,5.44591037712857e-10,0,-1.56542260520522e-11,0,1.95973757833371e-10
-109.7293086,47.67417721,2.77565845639437e-05,-0.000104947449797489,0,0,0,0,-6.21372280324427e-06,0,5.14740760842299e-10,0,-1.3356918193966e-11,0,0
-109.3731674,47.67417721,-1.02063454275419e-05,-0.00116398307464416,0,0,0,0,-7.25811525545171e-05,0,3.13951182492381e-09,0,0,0,0
-109.0170262,47.67417721,-0.000982933003459737,0.00181088679249037,0,0,0,0,0,0,1.05652779019431e-08,0,-3.43477541034776e-10,0,4.82886077493431e-09
-108.660885,47.67417721,-0.00180452747834229,-0.000326484233687383,0,0,0,0,0,0,1.09851114136433e-08,0,0,0,5.7133383126079e-09
-108.3047438,47.67417721,0.00231296893551381,-0.00962546684243479,0,0,0.000669668773676337,0,0,0,5.4300300274443e-08,0,-1.61702065420582e-09,0,0
-107.9486026,47.67417721,0.00323869000799459,-0.0136320232895334,0,0,0.00150182123656275,0,0,0,6.64205667271471e-08,0,-2.5412912472371e-09,0,0
-107.5924614,47.67417721,-0.00274996239947056,-0.00842414114506172,0,0,0.000280087288753496,0,0,0,1.94523532434018e-08,0,-3.65663009910961e-09,0,0
-107.2363202,47.67417721,-0.00083003086371419,-0.00207983858874176,0,0,-0.000118896399668409,0,0,0,4.54060885512037e-09,0,-1.25702565706943e-09,0,0
-120.2182718,47.43437084,0.00179134764162901,0.00407121389504027,0,-0.0388384321953009,0.00281298998427379,-0.015565027149008,-0.00498087170569341,0,3.96838411009026e-07,0,-1.19546498404991e-08,0,-2.78328663793431e-07
-119.8637567,47.43437084,0.136484646705715,-0.261835269802679,0,0,0.124230436215914,0,-0.0254997881554921,0,2.42450751821968e-06,0,-6.15521904754573e-08,0,4.70343379380651e-07
-119.5092416,47.43437084,0.0735033660588818,-0.261835269802679,0,0,0.067968951140204,0,-0.000434318377517569,0,1.32659363241037e-06,0,-4.34654122872191e-08,0,2.14639370917556e-07
-119.1547265,47.43437084,0.0777317890580595,-0.261835269802679,0,0,0,0,-0.0104837312562211,0,1.37955410583067e-06,0,-3.7350075908342e-08,0,4.69781530283302e-07
-118.8002114,47.43437084,0.0516800897686679,-0.181464546188251,0,0,0,0,0.00280305095453254,0,9.13768701679017e-07,0,-2.29733510358921e-08,0,3.11636671392137e-07
-118.4456963,47.43437084,0.0184003826383147,0,0,0,0,0,0.0107490007859269,0,0,0,0,0,0
-118.0911812,47.43437084,0.00962693478547549,0,0,0,0,0,0.00582164655586122,0,0,0,0,0,6.04630348733898e-08
-117.736666,47.43437084,0.00649264127784313,-0.0227829628614877,0,0,0,0,0.00304959758024,0,0,0,0,0,4.08457317011857e-08
-117.3821509,47.43437084,0.000148519352469466,-0.000422191434665151,0,-0.00026057302666212,9.18656642275902e-05,-0.000113441363029967,9.64867218589234e-05,0,2.80546537132652e-09,0,0,0,8.07347295853342e-10
-114.54603,47.43437084,-7.04215128745066e-05,-0.000178681563958327,0,-1.43197501440378e-05,4.61418689015561e-05,2.66549639380577e-05,-1.21044462644444e-05,0,1.04263281777258e-09,0,0,0,0
-114.1915149,47.43437084,-5.80939191809593e-07,-1.88571296043537e-05,0,-3.81409435106126e-06,3.58766850280864e-06,-2.03597467482219e-06,9.62005967204373e-07,0,9.48343996644993e-11,0,-4.37130889527312e-12,0,3.54683518603217e-11
-113.4824847,47.43437084,9.55462770939298e-06,2.72720395387963e-05,0,2.56015866471908e-05,0,7.0173484333173e-06,0,-6.1652517134777e-06,2.22886134321488e-10,0,-6.15063531955376e-12,0,0
-112.7734545,47.43437084,-8.00134282334081e-05,7.86644843526476e-05,0,-4.18715720299191e-05,0,1.96916614112161e-05,-8.18410605900426e-06,0,6.80616035920983e-10,0,0,0,0
-112.4189393,47.43437084,0.000328406769889893,-0.00134770611052861,0,-0.000612342128954426,0.000397274523399933,-0.000241208330088817,-9.05518298063632e-05,0,8.00208497746049e-09,0,-2.00568928607427e-10,0,0
-112.0644242,47.43437084,0.000300925001598828,0,0,0,0,0,-4.26584803234063e-05,0,5.32592582901311e-09,0,-1.33993220102793e-10,0,0
-111.7099091,47.43437084,0.000184269737113806,0,0,0,0,0,-3.48837797161344e-06,0,3.25733032913684e-09,0,0,0,0
-111.355394,47.43437084,0.000144598894598019,-0.00051132568776562,0,0,0,0,2.75477643264355e-05,0,2.56656071694818e-09,0,0,0,4.02282844001794e-10
-111.0008789,47.43437084,5.44754452193934e-05,0,0,0,0,0,3.61637338801658e-05,0,1.00117439144594e-09,0,-2.63224795342363e-11,0,-3.54542624801771e-10
-110.6463638,47.43437084,0.000178358488997875,-0.000661564277685408,0,-0.00024737311790667,-0.00015421217851848,-0.000131607359728777,8.6608763405662e-05,-9.43063045041719e-05,0,0,0,0,0
-110.2918487,47.43437084,0.000188218569908989,-0.000663570775513541,0,-0.000311332473084575,0.000120354382104706,-0.000138128116692786,6.56257207547864e-05,0,3.33946570008285e-09,0,0,0,1.18773613159993e-09
