"longitude","latitude","Herbaceous.Croplands.PLAND","Sparse.Shrublands.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Shrubland.Grassland.Mosaics.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Barren.PLAND","Urban.PLAND","Herbaceous.Wetlands.PLAND","Evergreen.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND"
-121.2164246,46.4751454,0.000438921736800409,0,-1.1391859915452e-05,0.000155711416280807,0,0.000124887086406369,-3.57066387830731e-06,3.15957841199768e-08,0,-1.81623128144322e-09,-4.76674020737511e-10,3.78289306954188e-10
-120.8682078,46.4751454,-0.00773009257224024,0,0.00117559327396265,0.00252537597903618,0,-0.000484955571875856,-1.57023957600815e-05,0,-1.16218519931876e-07,9.66118164916715e-08,-2.26967172780277e-08,0
-120.519991,46.4751454,-0.00423750192861495,0,0.00143243452025869,0.0013466419209704,0,-0.00105370472255572,-6.53149005642474e-05,0,1.86821207807601e-07,0,0,0
-120.1717743,46.4751454,-0.188334829804489,0,0.051655563027139,0.0492307947089943,0,0,-0.00215102163705344,1.29529766837504e-05,5.22850460829466e-06,0,0,0
-119.8235575,46.4751454,0.249364471916469,0,0.109132854977003,0.100896806061333,0,0,-0.00634674933268693,0,-4.8907027460143e-06,0,0,0
-119.4753407,46.4751454,-0.0116164895871862,0,0.00830586146878596,0.00750028688461601,0,0,-0.000525996408252251,2.09633514375032e-06,3.28281810497754e-07,5.35912154459776e-07,0,0
-119.1271239,46.4751454,-0.00561035777716718,0,0.00196254681807286,0.00180947452364,0,0,0,4.65070199839904e-07,-9.03126289437066e-08,8.38220811546133e-08,0,0
-118.7789071,46.4751454,-0.000946745116400625,0,0.000267432547956569,0.000247852752913943,0,0,0,6.13308310911681e-08,-9.57606561447092e-09,1.59095973578412e-08,0,0
-118.4306903,46.4751454,-0.00105598204270766,0,0.000331820264831255,0.00030703738554656,0,0,0,7.87779319440831e-08,-1.45372443831989e-08,2.06886222848463e-08,0,0
-118.0824735,46.4751454,-0.000418340175365381,0,0.000118878476804315,0.000110117675309356,0,0,0,2.75444505674868e-08,-3.30563461569761e-09,0,0,0
-117.7342567,46.4751454,-0.000191497919083947,0,5.39068588086289e-05,5.00817542746516e-05,0,0,-3.1560600273673e-06,1.20184390896754e-08,-2.06704614415704e-09,2.91038028930481e-09,0,0
-121.0323532,46.23533904,0,0,-0.000125345626475956,0,0,0.000199560970468378,1.4013939609107e-06,0,0,0,-4.20883255170681e-10,0
-120.6856611,46.23533904,0.0296769185108962,0,0.0102489808463154,0.0108273523574682,0,-0.000416752856166818,-0.00060247716817674,0,-5.24819407306544e-07,0,9.75628504361459e-08,0
-120.338969,46.23533904,-0.130541104030479,0,0.0610345798210565,0.0564244296980361,0,0,-0.00355108596527039,0,0,0,0,0
-119.9922769,46.23533904,-0.0165450560166592,0,0.00587606274149464,0.00549857918340564,0,0,-0.000295716040472014,0,5.74965499836531e-07,0,0,0
-119.6455848,46.23533904,-0.0253030994780161,0,0.00917279893309222,0.00848796292298661,0,0,-0.000526120431846579,0,5.15059681062009e-08,0,0,0
-119.2988928,46.23533904,-0.0393835238966491,0,0.00728832512643661,0.00934393516690465,0,0,-9.58698377824962e-06,3.11609108018688e-06,2.75178870650169e-06,-3.78697006526015e-07,0,0
-120.8519944,45.99553268,0,0,-3.99002158103624e-05,0,0,0.000153417752985691,-5.79170421058896e-06,0,0,0,-3.37639404309047e-10,0
-120.5068077,45.99553268,0,0,0.00858410446504125,0,0,0.00261412388693643,-0.000566103354848824,0,0,0,-1.45419947657444e-07,0
-120.1616211,45.99553268,-0.00704321166127733,0,0.0187879063815341,0.0173551117865069,0,0,0,0,-8.44218519344697e-07,0,0,0
-119.8164344,45.99553268,-0.0419210260484994,0,0.0088603175004739,0.00930819041584422,0,0,-0.000690921597041471,2.87907889952517e-06,-2.21887268133e-07,-6.7139683892847e-07,0,0
-119.4712477,45.99553268,-0.00309321316333821,0,0.00101779485315708,0.00101449076545833,0,0,-6.57059045052564e-05,2.60837007509402e-07,5.46724106867143e-08,-2.20404599924891e-08,0,0
-119.126061,45.99553268,-0.0202019561378423,0,0.00679325485538209,0.00640727777707451,0,0,0,1.47914790482076e-06,-2.18625156689051e-07,-3.25494757606119e-07,0,0
-121.0190003,45.75572631,-8.54647778002084e-05,0,1.34310551693779e-05,2.9198273017481e-05,0,-9.19254887471056e-06,-1.84489550157114e-06,7.51042034450408e-09,-9.90395472620766e-10,9.76434864831846e-10,-1.91282584511821e-10,1.37315945352282e-11
-120.6753,45.75572631,-0.00232650142508658,0,0.000633532250383147,0.000644319064055001,0,-0.000502566377103505,-4.07235779539569e-05,1.58027264012955e-07,-2.78880736967761e-09,1.05878071235301e-08,6.20904480558504e-09,0
-120.3315997,45.75572631,0.023845469507102,0,0.0129455272501064,0.0122467206364782,0,0,-0.000771181167730607,3.0884538456744e-06,-4.68411850992696e-07,4.08157632035326e-07,0,0
-119.9878995,45.75572631,-0.0662050710271282,0,0.0193257180956028,0.0187468667998724,0,0,0,4.56488007680059e-06,-6.50003999250911e-07,9.34985226145094e-07,0,0
-119.6441992,45.75572631,-0.00491977993992326,0,0.00149342993107256,0.00148469294392265,0,0,-9.36993871511231e-05,3.85991039345754e-07,1.04240464133261e-08,-4.54977727698423e-08,0,0
-119.3004989,45.75572631,-0.00118075413918385,0,0.000406340439668281,0.00038263768944885,0,0,-2.39391296994746e-05,1.00262144625274e-07,4.19926149146134e-08,2.47252820253269e-08,0,0
-113.8012943,45.75572631,0,0,0.000220139402545141,0,0,0.000485819937522815,4.27684731519235e-06,0,0,0,3.80085233495855e-09,0
-113.457594,45.75572631,0,0,0.000431905327303516,0.00071806486822751,0,0.000810138879230499,-7.14281117996002e-06,0,0,4.84407569654513e-08,-2.905818784671e-09,0
-113.1138938,45.75572631,0,0,0.000100285320479592,0.000210536337047609,0,0.000247580426817382,-7.66428987619788e-06,0,0,1.43224979951771e-08,-2.29825237274369e-09,0
-112.7701935,45.75572631,0.000122373648233131,0,1.82264554392051e-05,4.24506934690219e-05,0,4.48080061111428e-05,-1.50582787456878e-06,0,0,0,4.02667330809162e-10,0
-112.4264932,45.75572631,1.05385086877461e-05,0,1.81374376268601e-06,3.72100963751915e-06,0,4.19372231929238e-06,-5.31801245087884e-08,1.04083780725449e-09,0,-1.03522036058659e-10,3.79291291615657e-11,0
-121.1866879,45.51591995,-0.00016561946532403,0,4.05168108202816e-05,0,0,-2.72828102029091e-05,-3.44898703878663e-06,0,-2.64501169729861e-09,0,-5.64854921070048e-10,5.9121733292241e-11
-120.5022227,45.51591995,-7.08943058203393e-05,0,2.45626149832415e-05,2.27072521350786e-05,0,0,0,0,0,1.52923360405359e-09,0,0
-120.1599901,45.51591995,-0.00295812795953533,0,0.000839018178316308,0.000775634925426482,0,0,0,0,0,0,0,0
-119.8177575,45.51591995,-0.00102402586537527,0,0.000317194150029144,0.000293233289139487,0,0,0,7.65602181365126e-08,-1.24468509449514e-08,0,0,0
-119.1332922,45.51591995,-0.000420485605648574,0,0.00129688164075355,0,0,0,0,0,-5.81082352723062e-08,0,0,0
-118.7910596,45.51591995,0.000534196515443656,0,0.000515580609945389,0.000499548658096116,0,-0.000350979191032121,-1.97603874549657e-05,1.30367674704748e-07,-2.37802053624816e-08,2.45216159790433e-08,4.68616142362656e-09,0
-113.6575705,45.51591995,0.00216809158355286,0,0.000529118448607881,0.00086517053231997,0,0.00100557718964324,-4.90867364341177e-05,0,0,0,-1.51264358239165e-09,0
-113.3153379,45.51591995,0.00127644446276565,0,0.000254381771089192,0.000455410600505697,0,0.000522217860691966,-2.73058957858212e-05,1.21698352571967e-07,0,0,5.08023691380801e-10,0
-112.9731053,45.51591995,0.000258239005607111,0,5.53482525180246e-05,7.36386537489224e-05,0,0.000105743790341508,-4.2262276060596e-06,2.37728237691663e-08,0,6.03809069921989e-09,-5.96051461312905e-10,0
-112.6308727,45.51591995,-0.000104847152378873,0,0.000177138212395275,0.000210848660954057,0,6.02746742038244e-05,-2.05242499172344e-05,8.56655742013511e-08,-1.59486084464251e-08,2.18125656863758e-08,3.11688380904857e-09,0
-112.28864,45.51591995,-0.000805947811898301,0,0.000469745948487645,0.000511872288721229,0,-0.000282441175309121,-2.5193400632012e-05,0,0,4.01361077387346e-08,5.98481187872225e-09,0
-111.9464074,45.51591995,3.28466558415537e-05,0,6.89828720058212e-06,1.02692609721946e-05,0,1.23574482929921e-05,3.55230477688239e-07,3.04332583531031e-09,0,-6.83177106362485e-10,8.89446086868189e-11,0
-111.6041748,45.51591995,1.24414490207736e-06,0,2.40245253680791e-07,4.60447038361056e-07,0,5.00414162514347e-07,-8.66562947666942e-11,0,-2.23542292406088e-11,0,-2.71233173614674e-12,0
-108.8663139,45.51591995,-6.49985513656738e-06,0,6.39617323711159e-06,5.91489794710186e-06,0,0,-3.70772981647129e-07,0,-2.86728190716881e-10,0,0,0
-121.0142829,45.27611359,4.22209084299929e-05,0,1.65279176397546e-05,0,0,-1.19674662143201e-05,-9.69538989360891e-07,0,-7.45186922489707e-10,0,5.72036413766835e-11,0
-120.3327162,45.27611359,9.52353361461485e-06,0,4.03592328155098e-06,3.73121784736066e-06,0,0,-2.34790523540447e-07,0,-1.80855611968924e-10,0,0,0
-119.9919328,45.27611359,0.000118901414168897,0,4.82725918628483e-05,4.46267281118079e-05,0,0,0,0,-2.16629255808369e-09,0,0,0
-119.6511495,45.27611359,7.59834521629934e-05,0,2.7703376640223e-05,2.78134433088026e-05,0,-1.7893827086673e-05,-1.19915224806318e-06,0,0,0,7.15700313515582e-11,0
-119.3103661,45.27611359,0.000154163150627518,0,3.48040450579442e-05,5.6258442019833e-05,0,-9.00448128907102e-07,-3.09984802029531e-08,0,-2.56174996134375e-09,3.60544876968194e-09,-5.8334297466871e-10,0
-113.8578323,45.27611359,0.000419007188440966,0,8.17597974451163e-05,0.000135243394577304,0,0.00016790100007693,-8.72419108089492e-06,3.94440279019169e-08,0,0,9.23944414554062e-10,0
-113.517049,45.27611359,0,0,0.000133838666234642,0.000306589812543658,0,0.000404774463791032,-1.28188315410786e-05,8.95874779509851e-08,0,2.3467686017033e-08,-1.44898946320823e-09,0
-113.1762656,45.27611359,0.0144232084443696,0,0.00453698758618003,0.00513345276338276,0,0.000425014394138701,-0.000337810961130181,0,0,0,5.17338273091693e-08,0
-112.8354823,45.27611359,0.0064354199364315,0,0.00225366249953208,0.00212945316330151,0,-0.00107734779832603,-0.000223383049899584,9.29551408854461e-07,-1.64991296206755e-07,0,3.40072492472501e-08,0
-112.4946989,45.27611359,-0.00533887839105789,0,0.00194811357531437,0.00176544607604339,0,-0.00150781691561922,-0.000128827257075524,0,-1.003456518002e-07,0,0,0
-112.1539155,45.27611359,0.000334991016341089,0,7.82992231777053e-05,0.000157816069048582,0,8.85807331834324e-05,1.64953027247871e-06,4.17831638968399e-08,-7.52036598397275e-09,1.16024236335725e-09,8.66033522970983e-10,0
-111.8131322,45.27611359,0.000313059418314092,0,0.000127523323531489,0.000135436592677521,0,-4.80473717528145e-05,-5.11324469362277e-06,0,-6.52342251824844e-09,0,1.30226124546108e-09,0
-109.0868653,45.27611359,-0.000243047921725901,0,0.000273420496152654,0.000252525935543144,0,0,0,0,0,0,0,0
-108.7460819,45.27611359,0.000558444861888677,0,0.000567096956095633,0.000552500932415375,0,-0.000414685822429754,-3.39002959506838e-05,0,-2.56671747486202e-08,7.49230018982734e-09,-1.41154631204313e-09,0
-108.4052986,45.27611359,1.24934458433953e-05,0,3.30513936378018e-06,4.55689021409188e-06,0,-1.11685301136212e-06,-7.59840343606886e-08,1.17841525420402e-09,0,-2.77337261421352e-10,-4.21486497994978e-11,0
-108.0645152,45.27611359,4.17481629280474e-05,0,1.67756305519933e-05,1.55657290306504e-05,0,-1.22778898395233e-05,-9.64843989991505e-07,4.07499012907584e-09,0,-8.7154928116778e-10,0,0
-120.8454399,45.03630723,0,0,1.24723413407317e-05,1.15304741379762e-05,0,0,0,0,0,0,0,0
-120.1667354,45.03630723,0,0,5.47842874463068e-06,0,0,-4.33282858739846e-06,-3.04964977960156e-09,0,-2.66842289375885e-10,0,4.44954964502945e-11,0
-113.7190426,45.03630723,0.000227952436528519,0,6.56695289421564e-05,8.59736811041658e-05,0,-1.85138595710449e-05,-3.77476953833869e-07,2.36616801691751e-08,-4.39942378725721e-09,5.81889307656511e-09,0,0
-113.3796904,45.03630723,0.00822028646687764,0,0.00131963154785684,0.00288055748936973,0,0.00262043375491598,-0.000104101956548901,0,0,0,2.1141424674416e-08,0
-113.0403381,45.03630723,0.0334433388593133,0,0.0105935063219329,0.0119936115115518,0,-0.00445723057248572,-0.000749803064049923,3.06014078315505e-06,-6.09073768330651e-07,0,9.5128624272117e-08,0
-112.7009859,45.03630723,0,0,0.00164320361936313,0.00142310388255301,0,-0.00137022218635265,-0.000109557061725876,0,-8.46470370320131e-08,9.4557144992677e-08,1.67657318113365e-08,0
-112.3616336,45.03630723,0.00913460291192708,0,0.00452015748838529,0.00419718389663028,0,-0.00314269409339155,-0.00026231479709602,0,0,2.82736605877053e-07,4.01227038463783e-08,0
-112.0222814,45.03630723,0.00284117692999717,0,0.00062586148888043,0.00103213302798806,0,0.000231107684861873,2.18091056215324e-05,0,0,6.97950188108636e-08,8.53282991503426e-09,0
-111.6829291,45.03630723,0,0,4.59088208573387e-06,9.20809066114742e-06,0,8.18016250404304e-06,3.92410011105412e-07,2.38505373847663e-09,0,6.58607067433442e-10,8.05221868321354e-11,0
-111.3435769,45.03630723,0,0,2.14255285937786e-07,1.04936453582024e-06,0,1.27237806013636e-06,4.75404708448368e-08,2.86179377509709e-10,0,0,-5.56105770657315e-12,0
-109.6468156,45.03630723,0,0,4.13877230313504e-05,2.09677451542602e-05,0,-3.76573144272432e-05,4.67561918786874e-07,-4.57816641588752e-08,0,4.38342708068407e-09,0,0
-109.3074633,45.03630723,0.009539145298884,0,0.00158796677462203,0.00129495426683293,0,-0.00162270809840355,-0.000217545147138455,2.86330896688581e-07,-1.88870977282491e-07,2.57336405212666e-07,2.55135915367863e-09,0
-108.9681111,45.03630723,0.0106474256197104,0,0.00335594300924317,0.00246706127133812,0,-0.00385296003684225,-0.000316663873282219,0,0,0,4.29111881974828e-08,0
-108.6287588,45.03630723,0.0652196133695994,0,0.0113203459831257,0.00827323152994958,0,0,0,6.20278756955648e-06,-1.16906393583505e-06,0,0,0
-108.2894066,45.03630723,0,0,0.00153029114426517,0.00111784566337378,0,-0.00272335593900018,-0.000156942230000206,8.76455873404816e-07,0,2.34437436349452e-07,1.14392904355721e-08,0
-107.9500543,45.03630723,0,0,2.33208903327673e-05,5.61325826842075e-05,0,2.61016620186348e-05,1.97167681334015e-06,1.46627575980365e-08,0,-9.5873130968424e-10,-6.25747186986787e-10,5.32890236993821e-12
-114.2592731,44.79650087,2.05028504820419e-05,0,4.61666579265897e-06,2.85735531661373e-06,0,2.39598410868287e-06,3.06698728486435e-07,1.96931684415927e-09,0,0,7.1917863778314e-11,0
-113.5833951,44.79650087,0.00809687811462368,0,0.00163506783522881,0.00186513269515335,0,-0.00121126561514515,-6.28042368163774e-05,0,0,1.95647529254568e-07,2.81707448819371e-08,0
-113.2454561,44.79650087,0,0,0.000234598474828467,0.00031473132539752,0,-0.000146722298761043,7.93501860722262e-06,0,0,2.11571461352417e-08,2.95579966952425e-09,0
-112.9075171,44.79650087,0.00668123122761456,0,0.00244195848819202,0.00239650988638205,0,-0.00181070856185764,-9.22866843202677e-05,0,0,1.64238168936596e-07,0,0
-112.5695781,44.79650087,0,0,0.00700209841516721,0.00630904136059122,0,-0.00529467807637214,0,0,0,4.34560918253236e-07,0,0
-112.2316391,44.79650087,0,0,0.000883918678943972,0.000824599510420185,0,-0.000572750303099154,-5.17969372092135e-05,0,0,0,7.4701576636051e-09,0
-111.8937001,44.79650087,0,0,0.000304672904568627,0.000404363049926755,0,5.88346782939315e-05,-6.74526753762825e-06,0,0,0,2.39233627717066e-09,0
-111.555761,44.79650087,0,0,8.82277060448748e-06,1.60185405568709e-05,0,1.6354570946903e-05,6.85366807567797e-07,0,0,7.88962750108441e-10,7.98611574466152e-11,0
-111.217822,44.79650087,0,0,4.35688955397542e-06,1.41620553866928e-05,0,1.63165483726721e-05,6.19763149368905e-07,3.68055914275641e-09,-7.29318103906209e-10,-9.04592152391429e-10,1.20672209434382e-11,0
-110.879883,44.79650087,0,0,-8.93510350303198e-08,1.00768596231136e-06,0,1.0985771165655e-06,5.54235002413407e-08,2.64122433191295e-10,0,0,9.52893626244258e-12,0
-109.190188,44.79650087,-0.00204003701906384,0,0.00148638378174641,0.00104681731135245,0,-0.00236795753541873,-0.000133631111451883,8.24312455009521e-07,0,0,0,0
-108.852249,44.79650087,-0.0517098425817451,0,0.00701620795737576,0.00525983989275477,0,0,-0.000962135404932881,0,-6.39592050761105e-07,0,0,0
-108.51431,44.79650087,0.0325677808454097,0,0.0145438624084792,-0.00921302774050274,0,0,0,6.19785617092361e-06,-1.18386111423953e-06,0,0,0
