"srd_id","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND"
239269,51.7508853495624,-116.248478125201,2416,36.5338882282996,3.71581450653983,0,0,0,0,0,11.7122473246135,2.97265160523187,19.9762187871582,23.9298454221165,0,0,0,0,0,0,0,0,0.802615933412604
239270,51.7508853495624,-115.861120318656,2281,18.9655172413793,8.44535359438925,0,0,0,0,0,19.1700759789597,1.84102863822327,26.5634132086499,24.5178258328463,0,0.0292226767971946,0.0292226767971946,0,0,0,0,0,0.409117475160725
239271,51.7508853495624,-115.473762512111,1768,0.832342449464922,25.9512485136742,0,0,0,0.0297265160523187,0,44.589774078478,1.48632580261593,19.6195005945303,7.40190249702735,0,0.0891795481569563,0,0,0,0,0,0,0.594530321046374
240768,51.5110789881683,-116.791490956194,1860,14.1498216409037,25.6837098692034,0,0,0.0297265160523187,0.208085612366231,0,19.7978596908442,4.31034482758621,19.4411414982165,15.5469678953627,0,0,0,0,0,0,0,0,0.832342449464922
240769,51.5110789881683,-116.406175538076,2106,21.9381688466111,13.6444708680143,0,0,0.089179548156956,0.0594530321046373,0,16.7657550535077,4.04280618311534,16.8549346016647,15.2794292508918,0,0,0,0.0594530321046373,0,0,0,0,1.33769322235434
240770,51.5110789881683,-116.020860119959,2298,22.1165279429251,6.09393579072533,0,0,0,0,0,13.6147443519619,6.80737217598098,25.8917954815696,22.5029726516052,0,0,0,0,0,0,0,0,0.832342449464923
240771,51.5110789881683,-115.635544701842,2258,15.4280618311534,13.7633769322235,0,0,0,0,0,14.9524375743163,2.25921521997622,25.9215219976219,27.3483947681332,0,0.118906064209275,0,0,0,0,0,0,0.386444708680142
240772,51.5110789881683,-115.250229283725,1704,0.467562828755114,54.2957334891876,0,0.116890707188778,0,0.204558737580362,0,29.8655756867329,1.37346580946815,8.62068965517241,4.96785505552309,0,0,0.0876680303915839,0,0,0,0,0,0.876680303915839
242269,51.2712726267742,-116.564249937993,1962,12.0397428404442,23.728813559322,0,0,0,0.350672121566336,0,27.8492109877265,6.13676212741087,13.6177673874927,15.1957919345412,0,0,0,0,0,0,0,0,0.935125657510229
242270,51.2712726267742,-116.1809488045,2203,23.4542211652795,11.8608799048751,0,0,0,0,0,21.0166468489893,4.81569560047563,16.7360285374554,20.332936979786,0,0,0,0,0,0,0,0,0.624256837098692
242271,51.2712726267742,-115.797647671007,1865,8.02615933412604,26.7241379310345,0,0,0,0,0,31.3317479191439,3.21046373365041,13.9714625445898,16.5279429250892,0,0,0,0,0,0,0,0,1.09988109393579
242272,51.2712726267742,-115.414346537513,2062,6.86682520808561,17.2711058263971,0,0.0297265160523187,0,0.386444708680143,0,20.0653983353151,4.60760998810939,22.8299643281807,25.7134363852556,0,0,0,0,0,0,0,0,0.921521997621879
242273,51.2712726267742,-115.03104540402,1542,3.74554102259216,25.9215219976219,0,0.267538644470868,0.208085612366231,1.33769322235433,0,25.3269916765755,4.10225921521998,27.5267538644471,11.3258026159334,0,0,0,0,0,0,0.148632580261593,0,1.12960760998811
242274,51.2712726267742,-114.647744270527,1307,0,22.0338983050847,0,0.642898889538282,0.116890707188778,2.60081823495032,0,17.8842781998831,0.584453535943893,55.6399766218586,0.496785505552309,0,0,0,1.49035651665692,0.233781414377557,0,22.6475745178258,0,0.0876680303915839
243770,51.0314662653801,-116.341399853728,1480,1.37346580946815,40.7364114552893,0,0,0,0,0,33.5184102863822,3.82817066043249,13.4132086499124,7.13033313851549,0,0,0,0,0,0,0,0,0.964348334307423
243771,51.0314662653801,-115.960085409539,2027,13.473139902327,2.01091640333237,0,0,0,0,0,19.7644355070382,5.19965527147372,33.6110313128412,25.4237288135594,0,0,0,0,0,0,0,0,0.287273771904626
243772,51.0314662653801,-115.578770965349,2183,8.00701344243132,9.58503798947984,0,0,0,0.0292226767971946,0,27.469316189363,6.25365283459965,24.9561659848042,23.2612507305669,0,0,0,0,0,0,0,0,0.37989479836353
243773,51.0314662653801,-115.19745652116,1775,1.13968439509059,29.8655756867329,0,0,0,0,0,37.4342489772064,7.36411455289304,11.2507305669199,12.8579777907657,0,0,0,0.847457627118644,0,0,0,0,1.1104617182934
243774,51.0314662653801,-114.816142076971,1409,0.438340151957919,31.9403857393338,0,0.555230859146698,0.438340151957919,10.4617182933957,0,37.6095850379895,3.15604909409702,11.8936294564583,3.50672121566336,0,0,0,0,0,0,0,0,0.116890707188779
243780,51.0314662653801,-112.528255411835,885,0.2298190175237,0,0,0,0,0,0,0,0,97.2134444125251,1.58000574547543,0,0,0,0,0,0,79.0864694053433,0,0.603274920999713
243781,51.0314662653801,-112.146940967646,764,0,0,0,0,0,0,0,0,0,99.6785505552308,0.321449444769141,0,0,0,0,0,0,31.7650496785505,0,0.233781414377557
243782,51.0314662653801,-111.765626523457,714,0,0,0,0,0,0,0,0,0,99.9707773232028,0.0292226767971946,0,0,0,0,0,0,3.56516656925775,0,0
243783,51.0314662653801,-111.384312079268,720,0,0,0,0,0,0,0,0,0,99.8831092928112,0.116890707188778,0,0,0,0,0,0,0.409117475160725,0,0
243784,51.0314662653801,-111.002997635078,739,0,0,0,0,0,0,0,0,0,99.9707773232028,0.0292226767971946,0,0,0,0,0,0,0.204558737580362,0,0
245271,50.7916599039861,-116.122871676718,1355,0.116890707188778,40.9117475160724,0,0,0,0.0292226767971946,0,38.6323787258912,2.92226767971946,12.4780829924021,4.88018702513151,0,0,0,0.0876680303915839,0,0,0,0,1.43191116306253
245272,50.7916599039861,-115.74351682246,1943,11.652794292509,14.922711058264,0,0,0,0,0,27.3186682520809,5.52913198573128,17.8656361474435,22.3840665873959,0,0,0,0,0,0,0,0,0.475624256837098
245273,50.7916599039861,-115.364161968202,2181,16.1893629456458,11.3968439509059,0,0,0,0,0,24.4886031560491,6.57510227936879,19.5791934541204,21.011104617183,0,0,0,0,0,0,0,0,0.233781414377556
245274,50.7916599039861,-114.984807113944,2063,5.61831153388823,23.1866825208086,0,0,0,0.594530321046373,0,24.7919143876337,5.14268727705113,16.0225921521998,24.2865636147443,0,0,0,0,0,0,0,0,0.416171224732461
245275,50.7916599039861,-114.605452259686,1496,0.148632580261593,31.064209274673,0,0.475624256837099,0.208085612366231,5.14268727705113,0,31.8668252080856,2.61593341260404,25.2972651605232,3.1807372175981,0,0,0,0.118906064209275,0.0594530321046373,0,6.62901307966706,0,0.356718192627824
245279,50.7916599039861,-113.088032842655,886,0.0297265160523187,0,0,0,0,0,0,0,0,99.4946492271106,0.416171224732461,0,0,0,0.0594530321046373,0,0,67.7764565992866,0,0.0891795481569563
245280,50.7916599039861,-112.708677988397,841,0.204558737580362,0,0,0,0,0,0,0,0,99.0356516656925,0.75978959672706,0,0,0,0,0,0,52.6300409117476,0,0.0292226767971946
245281,50.7916599039861,-112.329323134139,776,0.237812128418549,0,0,0,0,0,0,0,0,99.2271105826397,0.505350772889417,0,0,0,0.118906064209275,0,0,64.922711058264,0,0.267538644470868
245282,50.7916599039861,-111.949968279881,731,0.204558737580363,0,0,0,0,0,0,0,0,99.2986557568673,0.321449444769141,0,0,0,0.0584453535943892,0,0,60.7831677381648,0,0.233781414377557
245283,50.7916599039861,-111.570613425624,706,0,0,0,0,0,0,0,0,0,97.5624256837099,2.43757431629013,0,0,0,0,0,0,7.9667063020214,0,0
245284,50.7916599039861,-111.191258571366,743,0,0,0,0,0,0,0,0,0,99.7027348394768,0.297265160523187,0,0,0,0,0,0,1.84304399524376,0,0
245285,50.7916599039861,-110.811903717108,756,0,0,0,0,0,0,0,0,0,99.910820451843,0.089179548156956,0,0,0,0,0,0,5.79667063020215,0,0
245286,50.7916599039861,-110.43254886285,683,0,0,0,0,0,0,0,0,0,98.9595719381688,1.04042806183115,0,0,0,0,0,0,4.66706302021403,0,0
245287,50.7916599039861,-110.053194008592,713,0,0,0,0,0,0,0,0,0,99.3863237872589,0.613676212741087,0,0,0,0,0,0,18.7317358270018,0,0
246772,50.551853542592,-115.90859812944,1258,0.0584453535943893,41.4085330216248,0,0,0,0,0,46.843950905903,3.2437171244886,7.36411455289305,1.0812390414962,0,0,0,0.409117475160725,0,0,0,0,0.847457627118644
246773,50.551853542592,-115.531176249533,1806,4.79747199080724,28.4401034185578,0,0,0,0,0,31.6288422866992,6.06147658718759,14.9382361390405,14.0764148233267,0,0,0,0,0,0,0,0,0.316001149095088
246774,50.551853542592,-115.153754369627,2137,14.9035651665693,20.6019871420222,0,0,0,0,0,24.7223845704267,7.18877849210988,16.1893629456459,15.020455873758,0,0,0,0,0,0,0,0,0.146113383985973
246775,50.551853542592,-114.77633248972,2056,4.53892559609308,24.8779086469406,0,0.143636885952313,0.057454754380925,0.746911806952025,0,22.234989945418,5.60183855214019,24.3033611031312,17.3800632002298,0,0,0,0,0.057454754380925,0,1.23527721918989,0,0.4596380350474
246776,50.551853542592,-114.398910609814,1376,0.0876680303915834,28.3167738164816,0,0.204558737580363,0.204558737580362,1.57802454704851,0,14.6405610753946,0.964348334307422,52.3670368205727,1.6364699006429,0,0,0,0,0,0,35.2717708942139,0,0.146113383985973
246780,50.551853542592,-112.889223090187,941,0.517092789428325,0,0,0,0,0,0,0,0,95.8058029301925,0.718184429761563,0,0,0,0,0,0,63.6885952312554,0,0.718184429761562
246781,50.551853542592,-112.51180121028,880,0.0292226767971946,0,0,0,0,0,0,0,0,99.3863237872589,0.263004091174751,0,0,0,0,0,0,37.5219170075979,0,0.233781414377557
246782,50.551853542592,-112.134379330374,780,0.34472852628555,0,0,0,0,0,0,0,0,95.2312553863832,1.09164033323758,0,0,0,0,0,0,27.2335535765585,0,1.20654984199943
246783,50.551853542592,-111.756957450467,755,0.496785505552309,0,0,0,0,0,0,0,0,97.4284044418469,1.16890707188779,0,0,0,0.701344243132671,0,0,30.479251899474,0,0.818234950321449
246784,50.551853542592,-111.379535570561,761,0,0,0,0,0,0,0,0,0,99.9712726228095,0.0287273771904625,0,0,0,0,0,0,5.7454754380925,0,0
246785,50.551853542592,-111.002113690654,778,0,0,0,0,0,0,0,0,0,99.2986557568673,0.70134424313267,0,0,0,0,0,0,0.087668030391584,0,0
246786,50.551853542592,-110.624691810747,734,0.204558737580362,0,0,0,0,0,0,0,0,95.9672706019871,3.82817066043249,0,0,0,0,0,0,2.86382232612507,0,0
246787,50.551853542592,-110.247269930841,738,0.146113383985974,0,0,0,0,0,0,0,0,97.3991817650497,2.45470485096435,0,0,0,0,0,0,40.7071887784922,0,0
246788,50.551853542592,-109.869848050934,741,0,0,0,0,0,0,0,0,0,99.5032144944477,0.496785505552309,0,0,0,0,0,0,67.6797194623027,0,0
246789,50.551853542592,-109.492426171028,718,0,0,0,0,0,0,0,0,0,99.9425452456191,0.057454754380925,0,0,0,0,0,0,79.2301062912956,0,0
248271,50.3120471811979,-116.449543729638,2131,14.9524375743163,18.4007134363853,0,0,0,0.089179548156956,0,22.7705112960761,7.93697978596908,17.5386444708681,14.922711058264,0,0.0297265160523187,0,0,0,0,0,0,0.0594530321046374
248272,50.3120471811979,-116.074028680506,1700,3.74554102259215,23.0083234244947,0,0,0,0.0594530321046374,0,46.7598097502972,6.45065398335315,10.8501783590963,7.22354340071343,0,0,0,0,0,0,0,0,0.89179548156956
248273,50.3120471811979,-115.698513631374,1375,0.672121566335476,29.5149035651665,0,0,0,0.0584453535943892,0,49.0064289888954,4.70485096434834,10.9000584453536,4.99707773232028,0,0,0,0.0876680303915839,0,0,0,0,0.730566919929865
248274,50.3120471811979,-115.322998582242,1868,2.73483947681331,20.4815695600476,0,0,0,0.0297265160523186,0,40.0118906064209,5.43995243757431,19.7384066587396,11.5041617122473,0,0,0,0,0,0,0,0,0.118906064209275
248275,50.3120471811979,-114.94748353311,2056,6.75043834015196,19.1992986557569,0,0,0,0.0584453535943892,0,31.7650496785505,4.354178842782,23.5827001753361,14.0853302162478,0,0,0,0,0,0,0,0,0.0584453535943892
248276,50.3120471811979,-114.571968483978,1791,0.267538644470868,31.9857312722949,0,0.267538644470868,0.713436385255648,1.96195005945303,0,37.9607609988109,6.03448275862069,15.9036860879905,4.90487514863258,0,0,0,0,0,0,0,0,0.535077288941736
248277,50.3120471811979,-114.196453434847,1360,0,3.82817066043249,0,0.526008182349503,0.964348334307422,2.13325540619521,0,13.7638807714787,2.1917007597896,76.125073056692,0.467562828755114,0,0,0,0,0,0,9.0298071303331,0,0.0876680303915839
248278,50.3120471811979,-113.820938385715,1083,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.118906064209275,0,0,88.7039239001189,0,0
248280,50.3120471811979,-113.069908287451,985,1.27824019024971,0,0,0,0,0,0,0,0,96.5814506539834,1.75386444708681,0,0,0,0.208085612366231,0,0,80.9155766944114,0,0.44589774078478
248282,50.3120471811979,-112.318878189188,785,0.146113383985973,0,0,0,0,0,0,0,0,99.2109877264757,0.233781414377557,0,0,0,0,0,0,63.6177673874926,0,0.233781414377557
248283,50.3120471811979,-111.943363140056,762,0.267538644470868,0,0,0,0,0,0,0,0,98.3055885850179,0.862068965517241,0,0,0,0,0,0,42.4197384066587,0,0.683709869203329
248284,50.3120471811979,-111.567848090924,747,0.526008182349503,0,0,0,0,0,0,0,0,95.8211572180012,0.75978959672706,0,0,0,0,0,0,18.4395090590298,0,0.701344243132671
248285,50.3120471811979,-111.192333041792,747,0,0,0,0,0,0,0,0,0,99.6135552913199,0.386444708680143,0,0,0,0,0,0,0.505350772889417,0,0.0594530321046373
248286,50.3120471811979,-110.81681799266,716,0,0,0,0,0,0,0,0,0,99.7954412624197,0.204558737580362,0,0,0,0,0,0,0.058445353594389,0,0
248287,50.3120471811979,-110.441302943528,768,0,0,0,0,0,0,0,0,0,99.8513674197384,0.148632580261594,0,0,0,0,0,0,7.46135552913198,0,0
248288,50.3120471811979,-110.065787894397,791,0,0,0,0,0,0,0,0,0,98.6325802615933,1.36741973840666,0,0,0,0,0,0,68.0439952437574,0,0
248289,50.3120471811979,-109.690272845265,769,0,0,0,0,0,0,0,0,0,99.7324613555291,0.267538644470868,0,0,0,0,0,0,78.269916765755,0,0
248290,50.3120471811979,-109.314757796133,730,0.980975029726516,0,0,0,0,0,0,0,0,96.5814506539834,2.43757431629013,0,0,0,0,0,0,29.9643281807372,0,0.0297265160523187
249760,50.0722408198038,-120.723428867847,1067,0.0297265160523186,22.0570749108204,0,0,0,0.148632580261594,0,42.8061831153389,2.97265160523186,31.6884661117717,0.297265160523187,0,0,0,1.54577883472057,0,0,0.713436385255648,0,0.0594530321046374
249761,50.0722408198038,-120.349794966482,1198,0.297265160523187,10.9988109393579,0,0,0,0,0,40.6658739595719,1.54577883472057,44.0546967895363,0.237812128418549,0,0,0,0,0,0,0.20808561236623,0,0.505350772889417
249762,50.0722408198038,-119.976161065116,1350,0.267538644470868,25.5350772889417,0,0,0,0.0297265160523187,0,48.2758620689655,1.33769322235434,24.0784780023781,0.326991676575505,0,0,0,0,0,0,0.237812128418549,0,0.297265160523187
249771,50.0722408198038,-116.61345595283,2010,9.69084423305589,19.6492271105827,0,0.118906064209275,0.20808561236623,0.208085612366231,0,22.8596908442331,9.66111771700357,19.5600475624257,16.2009512485137,0,0,0,0,0,0,0,0,0.326991676575505
249772,50.0722408198038,-116.239822051464,2121,3.9833531510107,20.0356718192627,0,0,0.089179548156956,0.0594530321046374,0,39.9821640903686,11.2068965517241,13.4958382877527,11.1474435196195,0,0,0,0,0,0,0,0,0
249773,50.0722408198038,-115.866188150099,1326,0.624256837098692,25.653983353151,0,0,0,0.118906064209275,0,56.6587395957194,6.18311533888228,7.10463733650417,3.65636147443519,0,0,0,0,0,0,0,0,0.148632580261593
249774,50.0722408198038,-115.492554248734,1693,2.91319857312723,17.5683709869203,0,0,0,0.0297265160523187,0,46.5219976218787,8.9179548156956,12.7526753864447,10.6718192627824,0,0,0,0.326991676575505,0,0,0.0297265160523186,0,0.208085612366231
249775,50.0722408198038,-115.118920347369,1898,4.70485096434834,18.614845119813,0,0,0,0,0,48.0713033313852,5.28930450029223,11.5137346580947,11.6598480420807,0,0,0,0.321449444769141,0,0,0,0,0.116890707188778
249776,50.0722408198038,-114.745286446004,1916,4.66706302021403,26.8727705112961,0,0,0,0.0297265160523187,0,46.0166468489893,2.46730083234245,10.3745541022592,9.57193816884661,0,0,0,0,0,0,0,0,0.0297265160523186
249777,50.0722408198038,-114.371652544639,1828,0.496785505552308,27.3524254821742,0,0.204558737580363,0.70134424313267,4.12039742840444,0,47.3115137346581,2.98071303331385,15.1957919345412,1.63646990064289,0,0,0,0,0,0,0,0,0.0584453535943892
249778,50.0722408198038,-113.998018643273,1351,0,6.18311533888229,0,0.505350772889418,1.54577883472057,5.05350772889418,0,20.9274673008323,1.36741973840666,64.4173602853746,0,0,0,0,0,0,0,5.58858501783591,0,0
249779,50.0722408198038,-113.624384741908,1034,0,0,0,0,0,0,0,0,0,99.9123319696084,0.0876680303915839,0,0,0,0.233781414377557,0,0,63.4424313267096,0,0.0584453535943892
249780,50.0722408198038,-113.250750840543,963,0.029726516052319,0,0,0,0,0,0,0,0,98.2758620689655,0.65398335315101,0,0,0,0,0,0,81.9857312722949,0,0.505350772889417
249781,50.0722408198038,-112.877116939178,941,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,90.0118906064209,0,0
249782,50.0722408198038,-112.503483037813,829,0.297265160523187,0,0,0,0,0,0,0,0,98.8703923900119,0.505350772889418,0,0,0,0,0,0,69.0546967895362,0,0.0891795481569557
249783,50.0722408198038,-112.129849136447,790,0.0297265160523186,0,0,0,0,0,0,0,0,99.5541022592152,0.267538644470868,0,0,0,0.089179548156956,0,0,63.7039239001189,0,0.148632580261593
249784,50.0722408198038,-111.756215235082,769,0.116890707188779,0,0,0,0,0,0,0,0,99.2109877264757,0.526008182349503,0,0,0,0,0,0,45.0613676212741,0,0.467562828755113
249785,50.0722408198038,-111.382581333717,759,0.0297265160523186,0,0,0,0,0,0,0,0,97.9785969084423,1.54577883472057,0,0,0,0,0,0,35.3448275862069,0,0.267538644470868
249786,50.0722408198038,-111.008947432352,762,0,0,0,0,0,0,0,0,0,98.4219754529515,1.57802454704851,0,0,0,0.701344243132671,0,0,24.4301578024547,0,0
249787,50.0722408198038,-110.635313530987,736,0,0,0,0,0,0,0,0,0.208085612366231,97.294887039239,2.49702734839477,0,0,0,4.42925089179548,0,0,6.48038049940547,0,0
249788,50.0722408198038,-110.261679629621,759,0.175336060783168,0,0,0,0,0,0,0,0,99.1525423728813,0.672121566335476,0,0,0,0,0,0,1.49035651665693,0,0
249789,50.0722408198038,-109.888045728256,737,1.01070154577884,0,0,0,0,0,0,0,0,93.9655172413793,5.02378121284185,0,0,0,0,0,0,2.14030915576695,0,0
249790,50.0722408198038,-109.514411826891,744,0.23781212841855,0,0,0,0,0,0,0,0,98.3055885850178,1.45659928656361,0,0,0,0,0,0,4.7859690844233,0,0
249791,50.0722408198038,-109.140777925526,752,0.772889417360285,0,0,0,0,0,0,0,0,93.1629013079667,3.47800237812128,0,0,0,0,0,0,14.4173602853746,0,0.832342449464923
251260,49.8324344584098,-120.867327453006,1205,0,45.0951248513674,0,0,0,0,0,49.7919143876338,0.267538644470868,4.84542211652794,0,0,0,0,0,0,0,0,0,0
251272,49.8324344584098,-116.405991607408,1995,4.39952437574317,20.6004756242568,0,0,0.089179548156956,0.267538644470868,0,28.5969084423305,13.1391200951248,15.3091557669441,17.5683709869203,0,0,0,0,0,0,0,0,0.0297265160523187
251273,49.8324344584098,-116.034213620275,1856,2.11058263971462,15.1307966706301,0,0,0,0,0,47.9785969084423,12.1878715814507,14.5957193816884,7.96670630202141,0,0,0,0,0,0,0,0,0.0297265160523187
251274,49.8324344584098,-115.662435633142,1412,0.564803804994054,21.8192627824019,0,0,0,0.118906064209275,0,54.3697978596909,8.97740784780024,8.97740784780024,5.17241379310345,0,0,0,0.118906064209275,0,0,0,0,0
251275,49.8324344584098,-115.290657646009,1956,0.683709869203329,27.4078478002378,0,0,0.0594530321046374,0.118906064209275,0,40.9631391200951,12.128418549346,10.4340071343639,8.20451843043995,0,0,0,0.416171224732461,0,0,0,0,0.0297265160523187
251276,49.8324344584098,-114.918879658876,1834,4.19143876337693,21.640903686088,0,0,0,0.089179548156956,0,39.4470868014269,5.91557669441142,20.3626634958383,8.32342449464923,0,0,0,0.208085612366231,0,0,0,0,0.148632580261594
251277,49.8324344584098,-114.547101671742,1794,1.0812390414962,36.0607831677382,0,0,0,0.37989479836353,0,33.4891876095851,2.30859146697838,20.572764465225,6.10753945061368,0,0,0,0,0,0,0.263004091174752,0,0.204558737580363
251278,49.8324344584098,-114.175323684609,1462,0,13.9120095124851,0,0,0,0.386444708680143,0,27.05112960761,0.624256837098692,57.8478002378121,0.178359096313912,0,0,0,0,0,0,0.326991676575505,0,0.0297265160523187
251279,49.8324344584098,-113.803545697476,1310,0.087668030391584,9.11747516072472,0,0,0.409117475160724,1.95791934541203,0,8.85447106954997,0.175336060783168,78.7551139684395,0.642898889538281,0,0,0,0.496785505552309,0,0,5.61075394506137,0,0
251280,49.8324344584098,-113.431767710343,984,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66.2901307966706,0,0
251281,49.8324344584098,-113.05998972321,944,0,0,0,0,0,0,0,0,0,99.4155464640561,0.584453535943893,0,0,0,1.37346580946815,0,0,88.5739333722969,0,0
251282,49.8324344584098,-112.688211736077,868,0.148632580261593,0,0,0,0,0,0,0,0,98.1569560047562,0.356718192627824,0,0,0,0.653983353151011,0,0,95.243757431629,0,0.178359096313912
