"srd_id","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND"
273796,46.2353390374986,-110.631590787502,1815,0.0292226767971946,4.354178842782,0,0,0,0,0,7.48100526008182,4.44184687317358,80.8883693746347,2.80537697253068,0,0,0,0,0,0,5.66919929865576,0,0.0584453535943892
273797,46.2353390374986,-110.284898708518,1945.5,0,3.15604909409702,0,0,0,0,0,7.97779076563413,2.74693161893629,83.4599649327878,2.65926358854471,0,0,0,0,0,0,1.40268848626534,0,0.0292226767971946
273798,46.2353390374986,-109.938206629533,1542,0,0,0,0,0,0,0,0,0,99.8563631140477,0.143636885952313,0,0,0,0,0,0,0.057454754380925,0,0
273799,46.2353390374986,-109.591514550548,1303,0,0,0,0,0,0,0,0,0,99.9707773232028,0.0292226767971946,0,0,0,0,0,0,0.0292226767971946,0,0
273800,46.2353390374986,-109.244822471564,1187,0.373455903476013,0,0,0,0,0,0,0,0,98.7647227808101,0.517092789428325,0,0,0,0.057454754380925,0,0,0.057454754380925,0,0
273801,46.2353390374986,-108.898130392579,1122,0,0,0,0,0,0,0,0,0,99.2109877264757,0.789012273524255,0,0,0,0,0,0,0.175336060783168,0,0
273802,46.2353390374986,-108.551438313595,1126,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.116890707188778,0,0
273803,46.2353390374986,-108.20474623461,1126,0,0,0,0,0,0,0,0,0,99.9707773232028,0.0292226767971946,0,0,0,0,0,0,0,0,0
273804,46.2353390374986,-107.858054155625,978,0,0,0,0,0,0,0,0,0.175336060783168,99.8246639392168,0,0,0,0,0,0,0,2.54237288135593,0,0
273805,46.2353390374986,-107.511362076641,940,0,0,0,0,0,0,0,0,0.233781414377557,99.5908825248393,0.175336060783168,0,0,0,0,0,0,2.89304500292227,0,0
273806,46.2353390374986,-107.164669997656,884,0,0,0,0,0,0,0,0,0.0292226767971946,99.2109877264757,0.75978959672706,0,0,0,0.0292226767971946,0,0,10.5786090005845,0,0
273807,46.2353390374986,-106.817977918672,852,0,0,0,0,0,0,0,0,0,99.5116345877621,0.488365412237863,0,0,0,0.258546394714163,0,0,10.2269462798047,0,0
273808,46.2353390374986,-106.471285839687,839,0,0,0,0,0,0,0,0,0.146113383985973,99.1525423728814,0.701344243132671,0,0,0,0.175336060783168,0,0,2.92226767971946,0,0
273809,46.2353390374986,-106.124593760702,838,0,0,0,0,0,0,0,0,0,99.626544096524,0.373455903476013,0,0,0,0.11490950876185,0,0,4.02183280666475,0,0
273810,46.2353390374986,-105.777901681718,804,0,0,0,0,0,0,0,0,0,99.5616598480421,0.438340151957919,0,0,0,0,0,0,2.7177089421391,0,0
273811,46.2353390374986,-105.431209602733,845,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.258546394714163,0,0
273812,46.2353390374986,-105.084517523748,881,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
273813,46.2353390374986,-104.737825444764,909,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
273814,46.2353390374986,-104.391133365779,941,0,0,0,0,0,0,0,0,0,99.3863237872589,0.613676212741087,0,0,0,0,0,0,0,0,0
273815,46.2353390374986,-104.044441286795,900,0,0,0,0,0,0,0,0,0,99.2986557568673,0.701344243132671,0,0,0,0,0,0,0,0,0
273816,46.2353390374986,-103.69774920781,916,0,0,0,0,0,0,0,0,0,99.8850904912382,0.11490950876185,0,0,0,0.057454754380925,0,0,10.4854926745188,0,0
273817,46.2353390374986,-103.351057128825,891,0,0,0,0,0,0,0,0,0,99.9415546464056,0.0584453535943892,0,0,0,0,0,0,48.1297486849796,0,0
275267,45.9955326761045,-120.851994423323,956,0,24.3757431629013,0,0,0,0,0,36.1474435196195,8.32342449464923,31.15338882283,0,0,0,0,0,0,0,0,0,0
275268,45.9955326761045,-120.506807747035,953,0,7.93697978596908,0,0,0,0,0,11.0582639714625,7.4910820451843,73.5136741973841,0,0,0,0,0,0,0,0,0,0
275269,45.9955326761045,-120.161621070747,736,0,0,0,0,0,0,0,0.118906064209275,0,99.4946492271106,0.386444708680143,0,0,0,0.0594530321046373,0,0,9.30439952437574,0,0
275270,45.9955326761045,-119.816434394458,214,0.237812128418549,0,0,0,0,0,0,0,0.416171224732461,86.2663495838288,7.4910820451843,0,0,0,1.4268727705113,0,0,30.2913198573127,0,0.772889417360285
275271,45.9955326761045,-119.47124771817,221,0.876680303915839,0,0,0,0,0,0,0,0.467562828755114,92.4605493863238,2.95149035651666,0,0,0,3.88661601402689,0,0,58.7375803623612,0,0.409117475160725
275272,45.9955326761045,-119.126061041882,375,1.36741973840666,0,0,0,0,0,0,0,0,96.4922711058264,0.178359096313912,0,0,0,0.951248513674198,0,0,55.5588585017836,0,0.505350772889417
275273,45.9955326761045,-118.780874365594,377,0.905902980713033,0,0,0,0,0,0,0,0.116890707188778,94.7691408533022,1.05201636469901,0,0,0,0.350672121566336,0,0,67.9427235534775,0,0.584453535943892
275274,45.9955326761045,-118.435687689306,241,0,1.84304399524376,0,0,0,0,0,3.92390011890606,1.21878715814507,92.8953626634958,0.118906064209275,0,0,0,3.0321046373365,0,0,75.653983353151,0,0.0297265160523187
275275,45.9955326761045,-118.090501013017,1016,0,16.218585622443,0,0,0,0.0584453535943892,0,32.2033898305085,6.77966101694915,44.2723553477499,0.467562828755114,0,0,0,4.38340151957919,0,0,34.2781998831093,0,0.0584453535943892
275276,45.9955326761045,-117.745314336729,1240,0,23.6325802615933,0,0,0,0.089179548156956,0,51.2485136741974,9.09631391200951,15.9334126040428,0,0,0,0,0,0,0,2.79429250891795,0,0.0297265160523187
275277,45.9955326761045,-117.400127660441,1119,0,2.64565992865636,0,0,0,0,0,26.7241379310345,19.5600475624257,51.0701545778835,0,0,0,0,0,0,0,1.45659928656361,0,0
275278,45.9955326761045,-117.054940984153,866,0,0.802615933412604,0,0,0,0,0,2.82401902497027,8.20451843043995,86.8014268727705,0,1.36741973840666,0,0,0,0,0,0.267538644470868,0,0
275279,45.9955326761045,-116.709754307865,1035,0,2.28894173602854,0,0,0,0,0,7.1640903686088,13.3769322235434,77.0808561236623,0,0.089179548156956,0,0,0,0,0,0.208085612366231,0,0
275280,45.9955326761045,-116.364567631576,1051,0,6.16598480420806,0,0,0,0,0,3.06838106370543,10.1694915254237,80.5961426066628,0,0,0,0,0.438340151957919,0,0,35.3886616014027,0,0
275281,45.9955326761045,-116.019380955288,938,0,33.5909631391201,0,0,0,0.0297265160523187,0,5.11296076099881,0.772889417360285,60.4934601664685,0,0,0,0,0,0,0,43.1331747919144,0,0
275283,45.9955326761045,-115.329007602712,1443,0,78.9833531510107,0,0,0.505350772889417,1.51605231866825,0,14.7443519619501,0.772889417360285,3.47800237812128,0,0,0,0,0,0,0,0,0,0
275284,45.9955326761045,-114.983820926424,1531,0,46.2010520163647,0,0,0.935125657510228,1.49035651665693,0,40.1811805961426,1.6364699006429,9.55581531268264,0,0,0,0,0,0,0,0,0,0
275285,45.9955326761045,-114.638634250135,1795,0.624256837098692,30.7372175980975,0,0,0,0,0,34.3638525564804,8.62068965517241,18.0737217598098,7.58026159334126,0,0,0,0,0,0,0,0,0
275286,45.9955326761045,-114.293447573847,1810,0.683709869203329,13.1391200951249,0,0,0,0,0,27.8240190249703,14.4470868014269,35.5231866825208,8.38287752675386,0,0,0,0.178359096313912,0,0,0.0297265160523187,0,0.0594530321046373
275287,45.9955326761045,-113.948260897559,1777,0.0297265160523187,15.1010701545779,0,0,0,0,0,34.2449464922711,5.58858501783591,44.7681331747919,0.267538644470868,0,0,0,0.089179548156956,0,0,0,0,0.0594530321046373
275288,45.9955326761045,-113.603074221271,2273,0.594530321046373,24.3757431629013,0,0,0,0,0,49.7919143876338,5.76694411414982,16.5576694411415,2.91319857312723,0,0,0,0,0,0,0,0,0.0297265160523187
275289,45.9955326761045,-113.257887544983,2207,1.07015457788347,22.6813317479191,0,0,0,0,0,50.743162901308,4.19143876337693,16.1117717003567,5.17241379310345,0,0,0,0,0,0,0,0,0
275290,45.9955326761045,-112.912700868694,2078,1.72413793103448,7.22354340071344,0,0,0,0,0,48.1272294887039,5.91557669441142,31.8668252080856,5.14268727705113,0,0,0,0,0,0,0,0,0
275291,45.9955326761045,-112.567514192406,1732,1.49035651665693,0.350672121566336,0,0,0,0,0,23.1443600233781,1.75336060783168,67.0660432495617,6.19520748100526,0,0,0,2.07481005260082,0,0,0.467562828755114,0,0.0584453535943892
275292,45.9955326761045,-112.222327516118,1892,0.297265160523187,1.81331747919144,0,0,0,0,0,28.9833531510107,0.297265160523187,66.4684898929846,2.05112960760999,0,0,0,0.0594530321046373,0,0,0.683709869203329,0,0.148632580261593
275293,45.9955326761045,-111.87714083983,1521,0,0.292226767971946,0,0,0,0,0,10.6078316773816,0.116890707188778,87.0543541788428,1.92869666861485,0,0,0,0.204558737580362,0,0,0.847457627118644,0,0.204558737580362
275294,45.9955326761045,-111.531954163542,1388,0,0,0,0,0,0,0,0,0,96.8787158145066,3.12128418549346,0,0,0,0.0594530321046373,0,0,4.01307966706302,0,0
275295,45.9955326761045,-111.186767487253,1611,0,0.980975029726516,0,0,0,0,0,4.1319857312723,9.78002378121284,84.423305588585,0.68370986920333,0,0,0,0,0,0,4.04280618311534,0,0
275296,45.9955326761045,-110.841580810965,1717,0,0.267538644470868,0,0,0,0,0,2.76456599286564,2.97265160523187,93.9952437574316,0,0,0,0,0.0594530321046373,0,0,4.42925089179548,0,0
275297,45.9955326761045,-110.496394134677,1769,0.267538644470868,1.2782401902497,0,0,0,0,0,1.90249702734839,6.98573127229489,87.2473246135553,2.31866825208086,0,0,0,0.089179548156956,0,0,5.8858501783591,0,0
275298,45.9955326761045,-110.151207458389,1805,5.11296076099881,3.56718192627824,0,0,0,0,0,3.1807372175981,3.5077288941736,71.7895362663496,12.8418549346017,0,0,0,0,0,0,0.713436385255648,0,0.148632580261593
275299,45.9955326761045,-109.806020782101,1469,0.0297265160523187,0.0594530321046373,0,0,0,0,0,0.178359096313912,0.0594530321046373,99.3162901307967,0.356718192627824,0,0,0,0,0,0,0.475624256837099,0,0
275300,45.9955326761045,-109.460834105812,1390,0,0,0,0,0,0,0,0,0,99.853886616014,0.146113383985973,0,0,0,0,0,0,0,0,0
275301,45.9955326761045,-109.115647429524,1256,0,0,0,0,0,0,0,0,0,99.0784780023781,0.921521997621879,0,0,0,0,0,0,0,0,0
275302,45.9955326761045,-108.770460753236,1156,0,0,0,0,0,0,0,0,0,99.7954412624196,0.204558737580362,0,0,0,0,0,0,0.672121566335476,0,0
275303,45.9955326761045,-108.425274076948,1000,0,0,0,0,0,0,0,0,0,99.8216409036861,0.178359096313912,0,0,0,0.208085612366231,0,0,16.0225921521998,0,0
275304,45.9955326761045,-108.08008740066,971,0,0,0,0,0,0,0,0,0.148632580261593,99.4946492271106,0.356718192627824,0,0,0,0.148632580261593,0,0,10.5826397146254,0,0
275305,45.9955326761045,-107.734900724371,945,0,0,0,0,0,0,0,0,0.208085612366231,99.7621878715815,0.0297265160523187,0,0,0,0.148632580261593,0,0,5.38049940546968,0,0
275306,45.9955326761045,-107.389714048083,950,0,0,0,0,0,0,0,0,0.0594530321046373,99.9405469678954,0,0,0,0,0,0,0,2.94292508917955,0,0
275307,45.9955326761045,-107.044527371795,1012,0,0,0,0,0,0,0,0,0.0297265160523187,99.6730083234245,0.297265160523187,0,0,0,0,0,0,0,0,0
275308,45.9955326761045,-106.699340695507,969,0,0,0,0,0,0,0,0,0.089179548156956,99.0487514863258,0.862068965517241,0,0,0,0.178359096313912,0,0,0,0,0
275309,45.9955326761045,-106.354154019218,898,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
275310,45.9955326761045,-106.00896734293,892,0,0,0,0,0,0,0,0,0,99.9702734839477,0.0297265160523187,0,0,0,0,0,0,0.564803804994055,0,0
275311,45.9955326761045,-105.663780666642,893,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.116890707188778,0,0
275312,45.9955326761045,-105.318593990354,896,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
275313,45.9955326761045,-104.973407314066,881,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.526008182349503,0,0
275314,45.9955326761045,-104.628220637778,981,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
275315,45.9955326761045,-104.283033961489,974,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
275316,45.9955326761045,-103.937847285201,928,0,0,0,0,0,0,0,0,0,98.8109393579073,1.18906064209275,0,0,0,0,0,0,0,0,0
275317,45.9955326761045,-103.592660608913,912,0,0,0,0,0,0,0,0,0,99.8513674197384,0.148632580261593,0,0,0,0,0,0,0.44589774078478,0,0
275318,45.9955326761045,-103.247473932625,861,0.467562828755114,0,0,0,0,0,0,0,0,99.1233196960842,0.409117475160725,0,0,0,0,0,0,13.8807714786674,0,0.116890707188778
276766,45.7557263147105,-121.362700598623,468,0.34472852628555,42.3441539787417,0,0,0.057454754380925,2.81528296466533,0,7.26802642918701,3.30364837690319,39.9885090491238,0.373455903476013,0,0,0,0.660729675380638,0,0,0.316001149095088,0,1.17782246480896
276767,45.7557263147105,-121.019000313279,514,0.496785505552309,17.2998246639392,0,0,0,0.0876680303915839,0,4.17884278199883,0.905902980713033,74.3424897720631,0.993571011104617,0,0,0,0.964348334307423,0,0,19.6376388077148,0,0.263004091174752
276768,45.7557263147105,-120.675300027936,480,1.17782246480896,0.0287273771904625,0,0,0,0,0,0.258546394714163,0.201091640333238,92.8756104567653,0.976730824475725,0,0,0,1.92473427176099,0,0,28.325193909796,0,0.2298190175237
276769,45.7557263147105,-120.331599742593,322,0.672121566335476,0,0,0,0,0,0,0.0292226767971946,0.175336060783168,96.2594973699591,0.496785505552309,0,0,0,0.789012273524255,0,0,3.33138515488019,0,0.292226767971946
276770,45.7557263147105,-119.98789945725,202,0.993571011104617,0,0,0,0,0,0,0,0,94.593804792519,0.964348334307422,0,0,0,0.935125657510228,0,0,24.5470485096435,0,0.146113383985973
276771,45.7557263147105,-119.644199171907,190,0.496785505552309,0,0,0,0.233781414377557,0,0,0,0.292226767971946,92.8988895382817,1.0812390414962,0,0,0,2.27936879018118,0,0,49.094097019287,0,0.584453535943892
276772,45.7557263147105,-119.300498886564,197.5,0.0876680303915838,0,0,0,0.0584453535943892,0,0,0,0.409117475160725,96.9023962594974,0.847457627118644,0,0,0,7.0718877849211,0,0,56.3997662185856,0,0.0876680303915839
276773,45.7557263147105,-118.95679860122,366,0,0,0,0,0,0,0,0,2.12582591209423,96.4952599827636,1.35018672795174,0,0,0,6.86584314852054,0,0,77.9086469405343,0,0.2298190175237
276774,45.7557263147105,-118.613098315877,517,0,0,0,0,0,0,0,4.38340151957919,0.789012273524255,94.8275862068966,0,0,0,0,0.233781414377557,0,0,79.8655756867329,0,0.0292226767971946
276775,45.7557263147105,-118.269398030534,978,0,8.93421430623384,0,0,0,0.11490950876185,0,22.0626256822752,12.5538638322321,56.334386670497,0,0,0,0,0.201091640333238,0,0,32.605573111175,0,0.057454754380925
276776,45.7557263147105,-117.925697745191,1138,0,18.6440677966102,0,0,0,0,0,40.2688486265342,11.9520748100526,29.135008766803,0,0,0,0,0,0,0,1.34424313267095,0,0.0584453535943892
276777,45.7557263147105,-117.581997459848,1271,0,8.93421430623384,0,0,0,0,0,56.9663889686871,20.4826199367998,13.6167767882792,0,0,0,0,0,0,0,0,0,0
276778,45.7557263147105,-117.238297174505,1240,0,0.672121566335476,0,0,0,0,0,36.1776738749269,12.0397428404442,51.1104617182934,0,0,0,0,0,0,0,0.0584453535943892,0,0
276779,45.7557263147105,-116.894596889161,1405,0,3.18527177089421,0,0,0,0,0,19.4330800701344,29.9240210403273,47.4576271186441,0,0,0,0,0,0,0,0,0,0
276780,45.7557263147105,-116.550896603818,870,0,2.25014611338399,0,0,0,0,0,5.63997662185856,7.86090005844535,81.2682641729982,0,2.98071303331385,0,0,0,0,0,0,0,0
276781,45.7557263147105,-116.207196318475,1311,0,35.3302162478083,0,0,0,0,0,11.6890707188779,7.68556399766219,45.2951490356517,0,0,0,0,0.116890707188778,0,0,0,0,0
276782,45.7557263147105,-115.863496033132,1583,0,80.6952025280092,0,0,0,0,0,9.22148807813847,4.85492674518816,5.08474576271187,0.143636885952313,0,0,0,0,0,0,0,0,0
276783,45.7557263147105,-115.519795747789,1528,0,88.6908240794857,0,0,0,0,0,9.05902980713033,0.701344243132671,1.54880187025132,0,0,0,0,0,0,0,0,0,0
276784,45.7557263147105,-115.176095462445,1741,0,65.6133295030164,0,0,0,0,0,22.6659006032749,0.976730824475725,10.2556736569951,0.488365412237863,0,0,0,0,0,0,0,0,0
276785,45.7557263147105,-114.832395177102,1803,0,50.6136762127411,0,0,0,0,0,43.8632378725891,0.37989479836353,5.02630040911747,0.116890707188778,0,0,0,0,0,0,0,0,0
276786,45.7557263147105,-114.488694891759,1857,0.0861821315713875,31.0830221200804,0,0,0,0,0,58.632576845734,0.861821315713875,8.56075840275783,0.746911806952025,0,0,0,0,0,0,0,0,0.11490950876185
276787,45.7557263147105,-114.144994606416,2086,0.263004091174752,16.3354763296318,0,0,0,0,0,62.9456458211572,4.73407364114553,11.1922852133255,4.52951490356517,0,0,0,0,0,0,0,0,0
276788,45.7557263147105,-113.801294321073,1992,0,2.27936879018118,0,0,0,0,0,39.2752776154296,1.57802454704851,56.6627703097604,0.204558737580362,0,0,0,0,0,0,0,0,0
276789,45.7557263147105,-113.45759403573,2062,0,12.0397428404442,0,0,0,0,0,37.6680303915839,1.57802454704851,48.0713033313852,0.642898889538282,0,0,0,0,0,0,0,0,0.0292226767971946
276790,45.7557263147105,-113.113893750386,2200,0,22.9982466393922,0,0,0,0,0,40.9409701928697,1.28579777907656,33.1092928112215,1.66569257744009,0,0,0,0,0,0,0,0,0
276791,45.7557263147105,-112.770193465043,1980,0,2.92226767971946,0,0,0,0,0,26.9725306838106,1.69491525423729,65.3419053185272,3.06838106370544,0,0,0,0,0,0,0.116890707188778,0,0.0292226767971946
276792,45.7557263147105,-112.4264931797,2016,0.263004091174752,2.60081823495032,0,0,0,0,0,34.3366452367037,1.49035651665693,59.0590298071303,2.25014611338399,0,0,0,0,0,0,1.69491525423729,0,0.526008182349503
276793,45.7557263147105,-112.082792894357,1645,0,4.39528871014076,0,0,0,0,0,19.3047974719908,1.69491525423729,74.1166331513933,0.488365412237863,0,0,0,0,0,0,4.25165182418845,0,0.316001149095088
276794,45.7557263147105,-111.739092609014,1460,0.0292226767971946,0,0,0,0,0,0,0.116890707188778,0.204558737580362,99.4155464640561,0.233781414377557,0,0,0,0.292226767971946,0,0,7.74400935125658,0,0
276795,45.7557263147105,-111.39539232367,1403,0,0,0,0,0,0,0,0,0.201091640333238,99.7989083596668,0,0,0,0,0.430910657856938,0,0,53.0881930479747,0,0
276796,45.7557263147105,-111.051692038327,1433,0,0.204558737580362,0,0,0,0,0,8.85447106954997,4.50029222676797,86.031560490941,0.409117475160725,0,0,0,2.07481005260082,0,0,49.8246639392168,0,0
276797,45.7557263147105,-110.707991752984,1791,0,0.847457627118644,0,0,0,0,0,8.06545879602572,14.7282291057861,76.2127410870836,0.146113383985973,0,0,0,1.6364699006429,0,0,2.83459964932788,0,0
276798,45.7557263147105,-110.364291467641,1482,0,0,0,0,0,0,0,0.584453535943892,2.33781414377557,96.7270601987142,0.350672121566335,0,0,0,0.467562828755114,0,0,3.21449444769141,0,0
276799,45.7557263147105,-110.020591182298,1428,0,0,0,0,0,0,0,0.0292226767971946,4.8801870251315,94.4769140853302,0.613676212741087,0,0,0,0.116890707188778,0,0,2.13325540619521,0,0
276800,45.7557263147105,-109.676890896955,1261,0,0,0,0,0,0,0,0,0.847457627118644,98.7726475745178,0.37989479836353,0,0,0,0.584453535943892,0,0,3.68205727644652,0,0
276801,45.7557263147105,-109.333190611611,1311,0,0,0,0,0,0,0,0,0.116890707188778,99.7662185856224,0.116890707188778,0,0,0,0.263004091174752,0,0,0.116890707188778,0,0
276802,45.7557263147105,-108.989490326268,1226,0,0,0,0,0,0,0,0,0.057454754380925,99.3967250790003,0.545820166618788,0,0,0,0.948003447285263,0,0,9.48003447285263,0,0
276803,45.7557263147105,-108.645790040925,1082,0,0,0,0,0,0,0,0,0.409117475160725,96.7855055523086,2.80537697253068,0,0,0,6.07831677381648,0,0,12.1274108708358,0,0
276804,45.7557263147105,-108.302089755582,1063,0,0,0,0,0,0,0,0,0.57454754380925,96.6388968687159,2.78655558747486,0,0,0,5.7454754380925,0,0,1.75237000861821,0,0
276805,45.7557263147105,-107.958389470239,1010,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1.31502045587376,0,0
276806,45.7557263147105,-107.614689184896,952,0,0,0,0,0,0,0,0,0,99.853886616014,0.146113383985973,0,0,0,0.37989479836353,0,0,10.812390414962,0,0
276807,45.7557263147105,-107.270988899552,1037,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2.01636469900643,0,0
276808,45.7557263147105,-106.927288614209,1090,0,0,0,0,0,0,0,0,1.28579777907656,98.5096434833431,0.204558737580362,0,0,0,0.0292226767971946,0,0,0.0584453535943892,0,0
276809,45.7557263147105,-106.583588328866,1026,0,0,0,0,0,0,0,0,0.613676212741087,97.6329631794272,1.75336060783168,0,0,0,0,0,0,0.0584453535943892,0,0
276810,45.7557263147105,-106.239888043523,958,0.0584453535943892,0.467562828755114,0,0,0,0,0,0,2.33781414377557,96.9608416130918,0.175336060783168,0,0,0,0,0,0,1.13968439509059,0,0
276811,45.7557263147105,-105.89618775818,1005,0,0.172364263142775,0,0,0,0,0,0,0.833093938523413,98.9945417983338,0,0,0,0,0,0,0,0.172364263142775,0,0.057454754380925
276812,45.7557263147105,-105.552487472837,965,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.146113383985973,0,0
276813,45.7557263147105,-105.208787187493,922,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
276814,45.7557263147105,-104.86508690215,944,0,0,0,0,0,0,0,0,0,97.6914085330216,2.30859146697838,0,0,0,0,0,0,0,0,0
276815,45.7557263147105,-104.521386616807,1011,0,0.057454754380925,0,0,0,0,0,0,0,99.253088193048,0.6894570525711,0,0,0,0,0,0,0.287273771904625,0,0
276816,45.7557263147105,-104.177686331464,988,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.204558737580362,0,0
276817,45.7557263147105,-103.833986046121,953,0,0,0,0,0,0,0,0,0,99.9707773232028,0.0292226767971946,0,0,0,0,0,0,0,0,0
276818,45.7557263147105,-103.490285760777,909,0,0,0,0,0,0,0,0,0,99.8831092928112,0.116890707188778,0,0,0,0,0,0,0,0,0
276819,45.7557263147105,-103.146585475434,869,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
276820,45.7557263147105,-102.802885190091,839,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1.1490950876185,0,0
278266,45.5159199533164,-121.528920510685,804,0,62.4780829924021,0,0,0,0.672121566335476,0,5.20163646990064,4.9094097019287,26.7387492694331,0,0,0,0,0,0,0,0.613676212741087,0,0.0584453535943892
278267,45.5159199533164,-121.186687900824,499,0,11.1177170035672,0,0,0,0.0297265160523187,0,3.1807372175981,1.72413793103448,83.9179548156956,0,0.0297265160523187,0,0,0.416171224732461,0.148632580261593,0,21.4625445897741,0,0
278268,45.5159199533164,-120.844455290963,504,0.438340151957919,0,0,0,0,0,0,0,0.993571011104617,97.0485096434833,1.02279368790181,0.0292226767971946,0.0292226767971946,0,2.42548217416715,0,0,64.6405610753945,0,0.116890707188778
278269,45.5159199533164,-120.502222681102,453,0,0,0,0,0,0,0,0,0,99.910820451843,0.089179548156956,0,0,0,0,0,0,58.5612366230678,0,0.0297265160523187
278270,45.5159199533164,-120.159990071241,373,0,0,0,0,0,0,0,0,0,99.853886616014,0.146113383985973,0,0,0,0,0,0,31.7358270017534,0,0
278271,45.5159199533164,-119.81775746138,420,0.0297265160523187,0,0,0,0,0,0,0,0,99.5541022592152,0.416171224732461,0,0,0,0.594530321046373,0,0,18.0439952437574,0,0
278272,45.5159199533164,-119.475524851519,550,0,0,0,0,0,0,0,0,0,99.8216409036861,0.178359096313912,0,0,0,0.0594530321046373,0,0,25.5350772889417,0,0
278273,45.5159199533164,-119.133292241658,687,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.089179548156956,0,0,9.45303210463734,0,0
278274,45.5159199533164,-118.791059631797,611,0.148632580261593,0.118906064209275,0,0,0,0,0,2.82401902497027,1.93222354340071,94.8275862068966,0.148632580261593,0,0,0,0.237812128418549,0,0,6.45065398335315,0,0.0297265160523187
278275,45.5159199533164,-118.448827021936,1138,0.146113383985973,3.56516656925774,0,0,0,0,0,15.9555815312683,27.8199883109293,52.4254821741672,0.0876680303915839,0,0,0,1.22735242548217,0,0,11.0169491525424,0,0.0584453535943892
278276,45.5159199533164,-118.106594412075,1110,0,5.20214030915577,0,0,0,0,0,33.9179548156956,15.7550535077289,45.1248513674197,0,0,0,0,0.089179548156956,0,0,20.8085612366231,0,0
278277,45.5159199533164,-117.764361802214,1199,0,15.2542372881356,0,0,0,0,0,39.3045002922268,13.1209818819404,32.3202805376973,0,0,0,0,0.409117475160725,0,0,1.02279368790181,0,0
278278,45.5159199533164,-117.422129192353,1167,0,0.743162901307967,0,0,0,0,0,14.4470868014269,3.74554102259215,81.064209274673,0,0,0,0,0.505350772889417,0.0594530321046373,0,10.9988109393579,0,0
278279,45.5159199533164,-117.079896582492,1362,0,0.0292226767971946,0,0,0,0,0,9.43892460549386,7.21800116890707,83.3138515488019,0,0,0,0,0,0,0,0.0584453535943892,0,0
278280,45.5159199533164,-116.737663972631,1365,0,5.410225921522,0,0,0,0,0,18.3412604042806,11.2960760998811,64.8929845422117,0,0.0594530321046373,0,0,0,0,0,0,0,0
278281,45.5159199533164,-116.39543136277,1277,0,14.1200951248514,0,0,0,0,0,20.6599286563615,15.1902497027348,49.8216409036861,0.118906064209275,0.089179548156956,0,0,0.208085612366231,0,0,0,0,0
278282,45.5159199533164,-116.053198752909,1640,0,43.1331747919144,0,0,0,0,0,27.6456599286564,8.41260404280618,20.8085612366231,0,0,0,0,0,0,0,0,0,0
278283,45.5159199533164,-115.710966143048,1841,0,25.5350772889417,0,0,0,0,0,32.9667063020214,12.217598097503,28.6860879904875,0.594530321046373,0,0,0,0,0,0,0,0,0
278284,45.5159199533164,-115.368733533187,1908,0,42.7819988310929,0,0,0,0,0,37.7264757451783,5.49386323787259,13.3547632963179,0.642898889538282,0,0,0,0,0,0,0,0,0
278285,45.5159199533164,-115.026500923326,1656,0,17.8359096313912,0,0,0,0,0,52.1997621878716,7.22354340071344,22.2651605231867,0.475624256837099,0,0,0,0,0,0,0,0,0
278286,45.5159199533164,-114.684268313465,2110,0,10.5786090005845,0,0,0,0,0,59.4389246054939,3.91583869082408,24.4009351256575,1.66569257744009,0,0,0,0,0,0,0,0,0
